index,Rwp,step,frac,scale
1792,7.135734349187131,粗调 (Stage 1),"[0.7611472606658936, 0.1827126294374466, 0.05614018067717552]","[0.6064700484275818, 0.35769543051719666, 0.2689635455608368]"
1793,7.30558536402372,粗调 (Stage 1),"[0.7666658759117126, 0.1779293268918991, 0.05540486425161362]","[0.6270464062690735, 0.3617545962333679, 0.27361634373664856]"
1794,7.30558536402372,粗调 (Stage 1),"[0.7666658759117126, 0.1779293268918991, 0.05540486425161362]","[0.6270464062690735, 0.3617545962333679, 0.27361634373664856]"
1795,7.423257628350149,粗调 (Stage 1),"[0.7656154036521912, 0.17752870917320251, 0.0568559356033802]","[0.6418768763542175, 0.36833423376083374, 0.2825208902359009]"
1796,7.423257628350149,粗调 (Stage 1),"[0.7656154036521912, 0.17752870917320251, 0.0568559356033802]","[0.6418768763542175, 0.36833423376083374, 0.2825208902359009]"
1797,7.420716937465957,粗调 (Stage 1),"[0.7655636668205261, 0.1768532544374466, 0.05758312717080116]","[0.6387132406234741, 0.36915937066078186, 0.28327447175979614]"
1798,7.417054268763431,粗调 (Stage 1),"[0.7588151097297668, 0.18222400546073914, 0.058960821479558945]","[0.6434925198554993, 0.37205931544303894, 0.2892356216907501]"
1799,7.30558536402372,粗调 (Stage 1),"[0.7666658759117126, 0.1779293268918991, 0.05540486425161362]","[0.6270464062690735, 0.3617545962333679, 0.27361634373664856]"
1800,7.30558536402372,粗调 (Stage 1),"[0.7666658759117126, 0.1779293268918991, 0.05540486425161362]","[0.6270464062690735, 0.3617545962333679, 0.27361634373664856]"
1801,7.423257628350149,粗调 (Stage 1),"[0.7656154036521912, 0.17752870917320251, 0.0568559356033802]","[0.6418768763542175, 0.36833423376083374, 0.2825208902359009]"
1802,7.423257628350149,粗调 (Stage 1),"[0.7656154036521912, 0.17752870917320251, 0.0568559356033802]","[0.6418768763542175, 0.36833423376083374, 0.2825208902359009]"
1803,7.417054268763431,粗调 (Stage 1),"[0.7588151097297668, 0.18222400546073914, 0.058960821479558945]","[0.6434925198554993, 0.37205931544303894, 0.2892356216907501]"
1804,7.420716937465957,粗调 (Stage 1),"[0.7655636668205261, 0.1768532544374466, 0.05758312717080116]","[0.6387132406234741, 0.36915937066078186, 0.28327447175979614]"
1805,7.105992903103818,粗调 (Stage 1),"[0.7596383094787598, 0.1836315393447876, 0.05673014745116234]","[0.6062023639678955, 0.35869044065475464, 0.2704790234565735]"
1806,7.13359696552382,粗调 (Stage 1),"[0.7606045007705688, 0.18284185230731964, 0.0565536767244339]","[0.6091194152832031, 0.3591371476650238, 0.2709614634513855]"
1807,7.255079048148094,粗调 (Stage 1),"[0.7639943957328796, 0.17986591160297394, 0.056139715015888214]","[0.6223177313804626, 0.36188051104545593, 0.2741434872150421]"
1808,6.513120638145899,粗调 (Stage 1),"[0.7151474952697754, 0.21455861628055573, 0.07029390335083008]","[0.5486342310905457, 0.3648625910282135, 0.2848278284072876]"
1809,7.255371069015743,粗调 (Stage 1),"[0.7640613913536072, 0.17982067167758942, 0.0561179593205452]","[0.622256875038147, 0.36182844638824463, 0.2740596830844879]"
1810,7.173535717212955,粗调 (Stage 1),"[0.7622675895690918, 0.18176130950450897, 0.05597111955285072]","[0.6103147268295288, 0.35841619968414307, 0.26975688338279724]"
1811,7.161442824432664,粗调 (Stage 1),"[0.761942446231842, 0.1820198893547058, 0.05603769049048424]","[0.6093932390213013, 0.358286589384079, 0.2696385383605957]"
1812,7.2230586704245106,粗调 (Stage 1),"[0.7626984715461731, 0.18088188767433167, 0.05641961097717285]","[0.6187637448310852, 0.36145922541618347, 0.27375632524490356]"
1813,7.1443056496263,粗调 (Stage 1),"[0.7600920796394348, 0.1830253303050995, 0.056882597506046295]","[0.610822856426239, 0.3602076470851898, 0.272413432598114]"
1814,7.2307921110947735,粗调 (Stage 1),"[0.7631352543830872, 0.18055926263332367, 0.0563054122030735]","[0.6196495294570923, 0.3614852726459503, 0.27372950315475464]"
1815,7.208225069225597,粗调 (Stage 1),"[0.7596887946128845, 0.182748481631279, 0.0575626939535141]","[0.6176591515541077, 0.36321911215782166, 0.2765350043773651]"
1816,7.119394000110986,粗调 (Stage 1),"[0.7601723074913025, 0.18320633471012115, 0.05662140995264053]","[0.60765141248703, 0.35887670516967773, 0.27066174149513245]"
1817,7.184022889815872,粗调 (Stage 1),"[0.7618539333343506, 0.18175677955150604, 0.056389302015304565]","[0.6141260862350464, 0.3602524697780609, 0.272158145904541]"
1818,7.230682598653447,粗调 (Stage 1),"[0.7625908255577087, 0.18087907135486603, 0.05653015896677971]","[0.6196780800819397, 0.36190590262413025, 0.2743608355522156]"
1819,7.065954069290287,粗调 (Stage 1),"[0.7596437931060791, 0.18388928472995758, 0.056466978043317795]","[0.6035730242729187, 0.3576924502849579, 0.2688940465450287]"
1820,7.246295707003977,粗调 (Stage 1),"[0.7639318108558655, 0.17997559905052185, 0.05609263479709625]","[0.621310830116272, 0.3615305721759796, 0.2736840844154358]"
1821,7.175648136840071,粗调 (Stage 1),"[0.7567706108093262, 0.18462426960468292, 0.05860515683889389]","[0.6154008507728577, 0.3644360601902008, 0.2786365747451782]"
1822,7.22305715112547,粗调 (Stage 1),"[0.7635077834129333, 0.18041232228279114, 0.0560799241065979]","[0.618642270565033, 0.36081022024154663, 0.27277523279190063]"
1823,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1824,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1825,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1826,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1827,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1828,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1829,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1830,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1831,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1832,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1833,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1834,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1835,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1836,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1837,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1838,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1839,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1840,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1841,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1842,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1843,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1844,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1845,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1846,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1847,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1848,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1849,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1850,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1851,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1852,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1853,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1854,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1855,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1856,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1857,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1858,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1859,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1860,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1861,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1862,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1863,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1864,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1865,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1866,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1867,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1868,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1869,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1870,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1871,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1872,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1873,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1874,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1875,6.610126892388922,粗调 (Stage 1),"[0.7294310331344604, 0.2055976837873459, 0.06497127562761307]","[0.5572715997695923, 0.3592761158943176, 0.2750384509563446]"
1876,6.610126892388922,粗调 (Stage 1),"[0.7294310331344604, 0.2055976837873459, 0.06497127562761307]","[0.5572715997695923, 0.3592761158943176, 0.2750384509563446]"
1877,6.6187530908168775,粗调 (Stage 1),"[0.7279614806175232, 0.20640842616558075, 0.06563006341457367]","[0.5566756129264832, 0.35992902517318726, 0.2764461636543274]"
1878,6.6187530908168775,粗调 (Stage 1),"[0.7279614806175232, 0.20640842616558075, 0.06563006341457367]","[0.5566756129264832, 0.35992902517318726, 0.2764461636543274]"
1879,7.1758647562985205,粗调 (Stage 1),"[0.762344241142273, 0.18170218169689178, 0.05595356598496437]","[0.6104919910430908, 0.3584323525428772, 0.2697667181491852]"
1880,7.1758647562985205,粗调 (Stage 1),"[0.762344241142273, 0.18170218169689178, 0.05595356598496437]","[0.6104919910430908, 0.3584323525428772, 0.2697667181491852]"
1881,6.610126892388922,粗调 (Stage 1),"[0.7294310331344604, 0.2055976837873459, 0.06497127562761307]","[0.5572715997695923, 0.3592761158943176, 0.2750384509563446]"
1882,6.610126892388922,粗调 (Stage 1),"[0.7294310331344604, 0.2055976837873459, 0.06497127562761307]","[0.5572715997695923, 0.3592761158943176, 0.2750384509563446]"
1883,6.6187530908168775,粗调 (Stage 1),"[0.7279614806175232, 0.20640842616558075, 0.06563006341457367]","[0.5566756129264832, 0.35992902517318726, 0.2764461636543274]"
1884,6.6187530908168775,粗调 (Stage 1),"[0.7279614806175232, 0.20640842616558075, 0.06563006341457367]","[0.5566756129264832, 0.35992902517318726, 0.2764461636543274]"
1885,7.1758647562985205,粗调 (Stage 1),"[0.762344241142273, 0.18170218169689178, 0.05595356598496437]","[0.6104919910430908, 0.3584323525428772, 0.2697667181491852]"
1886,7.1758647562985205,粗调 (Stage 1),"[0.762344241142273, 0.18170218169689178, 0.05595356598496437]","[0.6104919910430908, 0.3584323525428772, 0.2697667181491852]"
1887,7.25667808105334,粗调 (Stage 1),"[0.7640396952629089, 0.17982566356658936, 0.05613464117050171]","[0.6224147081375122, 0.3619020879268646, 0.27415722608566284]"
1888,7.25667808105334,粗调 (Stage 1),"[0.7640396952629089, 0.17982566356658936, 0.05613464117050171]","[0.6224147081375122, 0.3619020879268646, 0.27415722608566284]"
1889,7.22615871242336,粗调 (Stage 1),"[0.7628055810928345, 0.18080133199691772, 0.05639314651489258]","[0.6190422177314758, 0.361481249332428, 0.2737748324871063]"
1890,7.22615871242336,粗调 (Stage 1),"[0.7628055810928345, 0.18080133199691772, 0.05639314651489258]","[0.6190422177314758, 0.361481249332428, 0.2737748324871063]"
1891,7.439203295642027,粗调 (Stage 1),"[0.7613064646720886, 0.1794043332338333, 0.059289224445819855]","[0.6415852904319763, 0.3728759288787842, 0.28907397389411926]"
1892,7.27512817459495,粗调 (Stage 1),"[0.7609377503395081, 0.1819942742586136, 0.057068001478910446]","[0.6254873275756836, 0.36399564146995544, 0.2779243588447571]"
1893,7.25667808105334,粗调 (Stage 1),"[0.7640396952629089, 0.17982566356658936, 0.05613464117050171]","[0.6224147081375122, 0.3619020879268646, 0.27415722608566284]"
1894,7.25667808105334,粗调 (Stage 1),"[0.7640396952629089, 0.17982566356658936, 0.05613464117050171]","[0.6224147081375122, 0.3619020879268646, 0.27415722608566284]"
1895,7.22615871242336,粗调 (Stage 1),"[0.7628055810928345, 0.18080133199691772, 0.05639314651489258]","[0.6190422177314758, 0.361481249332428, 0.2737748324871063]"
1896,7.22615871242336,粗调 (Stage 1),"[0.7628055810928345, 0.18080133199691772, 0.05639314651489258]","[0.6190422177314758, 0.361481249332428, 0.2737748324871063]"
1897,7.27512817459495,粗调 (Stage 1),"[0.7609377503395081, 0.1819942742586136, 0.057068001478910446]","[0.6254873275756836, 0.36399564146995544, 0.2779243588447571]"
1898,7.439203295642027,粗调 (Stage 1),"[0.7613064646720886, 0.1794043332338333, 0.059289224445819855]","[0.6415852904319763, 0.3728759288787842, 0.28907397389411926]"
1899,7.20173467708486,粗调 (Stage 1),"[0.7594286203384399, 0.18290528655052185, 0.05766608566045761]","[0.6176483035087585, 0.3634127974510193, 0.2768103778362274]"
1900,7.246853332969018,粗调 (Stage 1),"[0.7639808058738708, 0.17994019389152527, 0.056079037487506866]","[0.6212958097457886, 0.3615037202835083, 0.27363890409469604]"
1901,7.135516128607805,粗调 (Stage 1),"[0.7602812051773071, 0.18297769129276276, 0.056741148233413696]","[0.6099998950958252, 0.35972121357917786, 0.2717611789703369]"
1902,7.2223269152919825,粗调 (Stage 1),"[0.7634913921356201, 0.18042394518852234, 0.056084662675857544]","[0.6185179948806763, 0.36078956723213196, 0.27274495363235474]"
1903,7.126674355561829,粗调 (Stage 1),"[0.7607904076576233, 0.18306905031204224, 0.05614054948091507]","[0.6045923829078674, 0.3572056293487549, 0.2683478593826294]"
1904,7.19331278491805,粗调 (Stage 1),"[0.7625757455825806, 0.18129779398441315, 0.05612646043300629]","[0.6141549944877625, 0.35972028970718384, 0.27143752574920654]"
1905,7.192745072537658,粗调 (Stage 1),"[0.7589308619499207, 0.1832711398601532, 0.057798031717538834]","[0.6166598200798035, 0.363375723361969, 0.27684852480888367]"
1906,7.114759460944192,粗调 (Stage 1),"[0.7597920894622803, 0.18362095952033997, 0.05658697336912155]","[0.6052144765853882, 0.35817939043045044, 0.2697650194168091]"
1907,7.28786017214549,粗调 (Stage 1),"[0.7613257765769958, 0.18171104788780212, 0.05696319788694382]","[0.6186586022377014, 0.3624211549758911, 0.27521198987960815]"
1908,7.255739864690397,粗调 (Stage 1),"[0.7640697360038757, 0.1798119992017746, 0.05611823499202728]","[0.6223042607307434, 0.3618423342704773, 0.2740755081176758]"
1909,7.253566489186808,粗调 (Stage 1),"[0.7639964818954468, 0.17987145483493805, 0.056132107973098755]","[0.6220881342887878, 0.36181145906448364, 0.2740437388420105]"
1910,7.2461139084476285,粗调 (Stage 1),"[0.7639794945716858, 0.1799456626176834, 0.056074850261211395]","[0.6211865544319153, 0.3614692687988281, 0.2735903263092041]"
1911,7.25544584904056,粗调 (Stage 1),"[0.7640178203582764, 0.17984408140182495, 0.05613813176751137]","[0.6223385334014893, 0.36188843846321106, 0.27414268255233765]"
1912,6.950175361365544,粗调 (Stage 1),"[0.7529667615890503, 0.18895813822746277, 0.05807511880993843]","[0.5890212655067444, 0.3565214276313782, 0.2683984935283661]"
1913,7.235429727629776,粗调 (Stage 1),"[0.7637888193130493, 0.1801423877477646, 0.05606876686215401]","[0.6199637651443481, 0.36114004254341125, 0.2731727957725525]"
1914,7.125467864871873,粗调 (Stage 1),"[0.7603867053985596, 0.1830434799194336, 0.056569796055555344]","[0.6081962585449219, 0.3589225113391876, 0.2707030475139618]"
1915,7.200910110523753,粗调 (Stage 1),"[0.7628105878829956, 0.18103666603565216, 0.05615278705954552]","[0.615787148475647, 0.36019542813301086, 0.2720436453819275]"
1916,7.2546099893643134,粗调 (Stage 1),"[0.7640256285667419, 0.17984697222709656, 0.056127455085515976]","[0.622201144695282, 0.36183369159698486, 0.27406713366508484]"
1917,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1918,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1919,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1920,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1921,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1922,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1923,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1924,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1925,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1926,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1927,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1928,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1929,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1930,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1931,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1932,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1933,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1934,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1935,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1936,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1937,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1938,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1939,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1940,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1941,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1942,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1943,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1944,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1945,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1946,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
1947,6.457427140306672,粗调 (Stage 1)-Uiso,"[0.7107686996459961, 0.21775305271148682, 0.07147819548845291]","[0.5412792563438416, 0.36427804827690125, 0.2848014235496521]"
