# 2Theta  Intensity_Obs  Intensity_Fit
11.411204 0.170098 0.159770
11.422070 0.161957 0.159740
11.432937 0.163757 0.159710
11.443803 0.169315 0.159680
11.454670 0.167202 0.159650
11.465536 0.170020 0.159621
11.476403 0.163523 0.159591
11.487269 0.164070 0.159562
11.498136 0.158121 0.159532
11.509002 0.158982 0.159503
11.519868 0.164932 0.159474
11.530735 0.169863 0.159444
11.541601 0.164227 0.159415
11.552468 0.163992 0.159386
11.563334 0.164070 0.159357
11.574201 0.160548 0.159328
11.585067 0.170254 0.159299
11.595933 0.166027 0.159270
11.606800 0.164853 0.159242
11.617666 0.169550 0.159213
11.628533 0.165010 0.159184
11.639399 0.160157 0.159156
11.650266 0.159217 0.159127
11.661132 0.160705 0.159099
11.671999 0.164697 0.159071
11.682865 0.165558 0.159042
11.693731 0.168141 0.159014
11.704598 0.172681 0.158986
11.715464 0.162114 0.158958
11.726331 0.166732 0.158930
11.737197 0.163601 0.158902
11.748064 0.168219 0.158874
11.758930 0.165010 0.158846
11.769796 0.170020 0.158819
11.780663 0.156243 0.158791
11.791529 0.161487 0.158763
11.802396 0.157573 0.158736
11.813262 0.154755 0.158709
11.824129 0.158826 0.158681
11.834995 0.165245 0.158654
11.845862 0.157339 0.158627
11.856728 0.155225 0.158600
11.867594 0.156947 0.158572
11.878461 0.161722 0.158545
11.889327 0.167280 0.158519
11.900194 0.165010 0.158492
11.911060 0.161566 0.158465
11.921927 0.161879 0.158438
11.932793 0.160548 0.158411
11.943660 0.158591 0.158385
11.954526 0.166419 0.158358
11.965392 0.158982 0.158332
11.976259 0.159217 0.158305
11.987125 0.163053 0.158279
11.997992 0.161487 0.158253
12.008858 0.156634 0.158227
12.019725 0.159452 0.158201
12.030591 0.161800 0.158174
12.041457 0.157808 0.158148
12.052324 0.167906 0.158123
12.063190 0.161566 0.158097
12.074057 0.161487 0.158071
12.084923 0.161096 0.158045
12.095790 0.156712 0.158020
12.106656 0.150998 0.157994
12.117523 0.165558 0.157968
12.128389 0.158513 0.157943
12.139255 0.158200 0.157918
12.150122 0.158121 0.157892
12.160988 0.155460 0.157867
12.171855 0.157339 0.157842
12.182721 0.158043 0.157817
12.193588 0.160000 0.157792
12.204454 0.156164 0.157767
12.215321 0.157417 0.157742
12.226187 0.155225 0.157717
12.237053 0.154207 0.157692
12.247920 0.149198 0.157667
12.258786 0.155695 0.157643
12.269653 0.155930 0.157618
12.280519 0.152485 0.157594
12.291386 0.153425 0.157569
12.302252 0.158200 0.157545
12.313118 0.159374 0.157521
12.323985 0.159922 0.157496
12.334851 0.146614 0.157472
12.345718 0.150215 0.157448
12.356584 0.157104 0.157424
12.367451 0.158982 0.157400
12.378317 0.156791 0.157376
12.389184 0.155225 0.157352
12.400050 0.158200 0.157329
12.410916 0.146849 0.157305
12.421783 0.151781 0.157281
12.432649 0.152172 0.157258
12.443516 0.152564 0.157234
12.454382 0.154286 0.157211
12.465249 0.151076 0.157187
12.476115 0.149746 0.157164
12.486982 0.155851 0.157141
12.497848 0.163679 0.157117
12.508714 0.153425 0.157094
12.519581 0.158200 0.157071
12.530447 0.159530 0.157048
12.541314 0.152016 0.157025
12.552180 0.156712 0.157002
12.563047 0.159530 0.156980
12.573913 0.154207 0.156957
12.584779 0.149511 0.156934
12.595646 0.153973 0.156912
12.606512 0.159843 0.156889
12.617379 0.147789 0.156867
12.628245 0.153894 0.156844
12.639112 0.148571 0.156822
12.649978 0.160078 0.156799
12.660845 0.163131 0.156777
12.671711 0.156164 0.156755
12.682577 0.156791 0.156733
12.693444 0.146771 0.156711
12.704310 0.158748 0.156689
12.715177 0.157417 0.156667
12.726043 0.159765 0.156645
12.736910 0.154051 0.156624
12.747776 0.152564 0.156602
12.758643 0.152955 0.156580
12.769509 0.144971 0.156559
12.780375 0.146380 0.156537
12.791242 0.151155 0.156516
12.802108 0.153033 0.156494
12.812975 0.150137 0.156473
12.823841 0.153738 0.156452
12.834708 0.144814 0.156430
12.845574 0.151703 0.156409
12.856440 0.156634 0.156388
12.867307 0.153738 0.156367
12.878173 0.149354 0.156346
12.889040 0.154599 0.156325
12.899906 0.150372 0.156305
12.910773 0.149667 0.156284
12.921639 0.156869 0.156263
12.932506 0.148102 0.156243
12.943372 0.151546 0.156222
12.954238 0.150685 0.156201
12.965105 0.146380 0.156181
12.975971 0.152564 0.156161
12.986838 0.145832 0.156140
12.997704 0.149198 0.156120
13.008571 0.152329 0.156100
13.019437 0.147162 0.156080
13.030304 0.153112 0.156060
13.041170 0.146614 0.156040
13.052036 0.152642 0.156020
13.062903 0.153268 0.156000
13.073769 0.146849 0.155980
13.084636 0.153738 0.155960
13.095502 0.154364 0.155941
13.106369 0.147397 0.155921
13.117235 0.150607 0.155901
13.128101 0.147710 0.155882
13.138968 0.151155 0.155862
13.149834 0.149198 0.155843
13.160701 0.144736 0.155824
13.171567 0.151076 0.155804
13.182434 0.151624 0.155785
13.193300 0.150998 0.155766
13.204167 0.149589 0.155747
13.215033 0.149198 0.155728
13.225899 0.147006 0.155709
13.236766 0.146928 0.155690
13.247632 0.147241 0.155671
13.258499 0.146614 0.155653
13.269365 0.145597 0.155634
13.280232 0.147084 0.155615
13.291098 0.147319 0.155597
13.301965 0.150998 0.155578
13.312831 0.145049 0.155560
13.323697 0.145519 0.155541
13.334564 0.144736 0.155523
13.345430 0.146067 0.155505
13.356297 0.147945 0.155487
13.367163 0.146928 0.155468
13.378030 0.145519 0.155450
13.388896 0.147241 0.155432
13.399762 0.144579 0.155414
13.410629 0.140822 0.155396
13.421495 0.149276 0.155379
13.432362 0.152564 0.155361
13.443228 0.143405 0.155343
13.454095 0.144423 0.155325
13.464961 0.146536 0.155308
13.475828 0.145597 0.155290
13.486694 0.145597 0.155273
13.497560 0.139100 0.155255
13.508427 0.141526 0.155238
13.519293 0.144188 0.155221
13.530160 0.155695 0.155203
13.541026 0.142309 0.155186
13.551893 0.150920 0.155169
13.562759 0.153346 0.155152
13.573626 0.147241 0.155135
13.584492 0.144736 0.155118
13.595358 0.147554 0.155101
13.606225 0.154207 0.155084
13.617091 0.150528 0.155068
13.627958 0.148180 0.155051
13.638824 0.148258 0.155034
13.649691 0.143796 0.155018
13.660557 0.148180 0.155001
13.671423 0.146693 0.154985
13.682290 0.153581 0.154968
13.693156 0.147710 0.154952
13.704023 0.149511 0.154936
13.714889 0.148885 0.154919
13.725756 0.148180 0.154903
13.736622 0.146536 0.154887
13.747489 0.148650 0.154871
13.758355 0.144188 0.154855
13.769221 0.146928 0.154839
13.780088 0.143718 0.154823
13.790954 0.137299 0.154807
13.801821 0.143640 0.154792
13.812687 0.147476 0.154776
13.823554 0.145440 0.154760
13.834420 0.151937 0.154745
13.845287 0.143562 0.154729
13.856153 0.143014 0.154714
13.867019 0.153816 0.154698
13.877886 0.143170 0.154683
13.888752 0.145205 0.154668
13.899619 0.148806 0.154653
13.910485 0.141761 0.154637
13.921352 0.145597 0.154622
13.932218 0.147632 0.154607
13.943084 0.143640 0.154592
13.953951 0.143170 0.154577
13.964817 0.148806 0.154562
13.975684 0.141996 0.154548
13.986550 0.139100 0.154533
13.997417 0.145127 0.154518
14.008283 0.142935 0.154504
14.019150 0.147867 0.154489
14.030016 0.153894 0.154474
14.040882 0.148650 0.154460
14.051749 0.141761 0.154446
14.062615 0.149902 0.154431
14.073482 0.145440 0.154417
14.084348 0.146614 0.154403
14.095215 0.144892 0.154389
14.106081 0.143796 0.154374
14.116948 0.141605 0.154360
14.127814 0.150294 0.154346
14.138680 0.144736 0.154332
14.149547 0.144501 0.154318
14.160413 0.146067 0.154305
14.171280 0.149119 0.154291
14.182146 0.146614 0.154277
14.193013 0.149511 0.154264
14.203879 0.147632 0.154250
14.214745 0.147241 0.154236
14.225612 0.145127 0.154223
14.236478 0.145910 0.154209
14.247345 0.142387 0.154196
14.258211 0.142701 0.154183
14.269078 0.140822 0.154170
14.279944 0.139883 0.154156
14.290811 0.137065 0.154143
14.301677 0.144658 0.154130
14.312543 0.144814 0.154117
14.323410 0.144579 0.154104
14.334276 0.146614 0.154091
14.345143 0.145049 0.154078
14.356009 0.142701 0.154066
14.366876 0.146301 0.154053
14.377742 0.140665 0.154040
14.388609 0.146536 0.154028
14.399475 0.142779 0.154015
14.410341 0.147006 0.154003
14.421208 0.148963 0.153990
14.432074 0.146693 0.153978
14.442941 0.147476 0.153965
14.453807 0.142074 0.153953
14.464674 0.143405 0.153941
14.475540 0.145832 0.153929
14.486407 0.142622 0.153917
14.497273 0.144110 0.153905
14.508139 0.148415 0.153893
14.519006 0.140196 0.153881
14.529872 0.145284 0.153869
14.540739 0.146771 0.153857
14.551605 0.147945 0.153845
14.562472 0.139648 0.153834
14.573338 0.148180 0.153822
14.584204 0.144110 0.153810
14.595071 0.145597 0.153799
14.605937 0.141761 0.153787
14.616804 0.144501 0.153776
14.627670 0.148180 0.153765
14.638537 0.146145 0.153753
14.649403 0.141526 0.153742
14.660270 0.143640 0.153731
14.671136 0.149119 0.153720
14.682002 0.143718 0.153709
14.692869 0.147162 0.153698
14.703735 0.143718 0.153687
14.714602 0.143875 0.153676
14.725468 0.147397 0.153665
14.736335 0.138552 0.153654
14.747201 0.141918 0.153644
14.758067 0.146536 0.153633
14.768934 0.144736 0.153622
14.779800 0.139726 0.153612
14.790667 0.141057 0.153601
14.801533 0.143796 0.153591
14.812400 0.146693 0.153581
14.823266 0.141370 0.153570
14.834133 0.142074 0.153560
14.844999 0.148963 0.153550
14.855865 0.143718 0.153540
14.866732 0.139491 0.153530
14.877598 0.137847 0.153520
14.888465 0.144501 0.153510
14.899331 0.147397 0.153500
14.910198 0.147632 0.153490
14.921064 0.142857 0.153480
14.931931 0.141840 0.153470
14.942797 0.146849 0.153461
14.953663 0.138239 0.153451
14.964530 0.144814 0.153442
14.975396 0.143875 0.153432
14.986263 0.142857 0.153423
14.997129 0.149902 0.153413
15.007996 0.148728 0.153404
15.018862 0.146771 0.153395
15.029729 0.145910 0.153386
15.040595 0.150059 0.153377
15.051461 0.144344 0.153367
15.062328 0.143092 0.153358
15.073194 0.147241 0.153350
15.084061 0.149746 0.153341
15.094927 0.153816 0.153332
15.105794 0.138943 0.153323
15.116660 0.143562 0.153314
15.127526 0.144892 0.153306
15.138393 0.143014 0.153297
15.149259 0.146301 0.153289
15.160126 0.146458 0.153280
15.170992 0.145910 0.153272
15.181859 0.144736 0.153263
15.192725 0.144110 0.153255
15.203592 0.149198 0.153247
15.214458 0.145988 0.153239
15.225324 0.145597 0.153231
15.236191 0.144344 0.153223
15.247057 0.139883 0.153215
15.257924 0.147084 0.153207
15.268790 0.147319 0.153199
15.279657 0.147945 0.153191
15.290523 0.144031 0.153184
15.301389 0.148023 0.153176
15.312256 0.146223 0.153169
15.323122 0.145284 0.153161
15.333989 0.144814 0.153154
15.344855 0.141448 0.153146
15.355722 0.141683 0.153139
15.366588 0.145832 0.153132
15.377455 0.149667 0.153125
15.388321 0.141448 0.153118
15.399187 0.147789 0.153111
15.410054 0.140665 0.153104
15.420920 0.150294 0.153097
15.431787 0.142622 0.153090
15.442653 0.143796 0.153083
15.453520 0.149511 0.153077
15.464386 0.145519 0.153070
15.475253 0.146145 0.153064
15.486119 0.144266 0.153057
15.496985 0.141761 0.153051
15.507852 0.143796 0.153044
15.518718 0.149276 0.153038
15.529585 0.147632 0.153032
15.540451 0.135890 0.153026
15.551318 0.141605 0.153020
15.562184 0.141605 0.153014
15.573051 0.147319 0.153008
15.583917 0.146614 0.153003
15.594783 0.146614 0.152997
15.605650 0.145362 0.152992
15.616516 0.146380 0.152986
15.627383 0.141996 0.152981
15.638249 0.139491 0.152975
15.649116 0.137534 0.152970
15.659982 0.148023 0.152965
15.670848 0.146771 0.152960
15.681715 0.147554 0.152955
15.692581 0.139961 0.152950
15.703448 0.144892 0.152946
15.714314 0.146458 0.152941
15.725181 0.144266 0.152936
15.736047 0.144188 0.152932
15.746914 0.144423 0.152928
15.757780 0.144110 0.152923
15.768646 0.150920 0.152919
15.779513 0.141761 0.152915
15.790379 0.144266 0.152911
15.801246 0.149589 0.152907
15.812112 0.138160 0.152904
15.822979 0.144658 0.152900
15.833845 0.145597 0.152897
15.844711 0.145362 0.152894
15.855578 0.144110 0.152890
15.866444 0.144658 0.152887
15.877311 0.141370 0.152884
15.888177 0.141840 0.152882
15.899044 0.141292 0.152879
15.909910 0.139022 0.152877
15.920777 0.142701 0.152874
15.931643 0.148650 0.152872
15.942509 0.141448 0.152870
15.953376 0.140978 0.152868
15.964242 0.146067 0.152867
15.975109 0.146693 0.152865
15.985975 0.145049 0.152864
15.996842 0.146614 0.152863
16.007708 0.146849 0.152862
16.018575 0.145753 0.152861
16.029441 0.142153 0.152861
16.040307 0.145988 0.152860
16.051174 0.153268 0.152860
16.062040 0.150528 0.152861
16.072907 0.146536 0.152861
16.083773 0.147476 0.152862
16.094640 0.151468 0.152863
16.105506 0.147241 0.152864
16.116373 0.149511 0.152866
16.127239 0.150920 0.152867
16.138105 0.151781 0.152870
16.148972 0.147867 0.152872
16.159838 0.150841 0.152875
16.170705 0.150059 0.152878
16.181571 0.142074 0.152882
16.192438 0.146145 0.152886
16.203304 0.147710 0.152891
16.214170 0.150998 0.152896
16.225037 0.146145 0.152901
16.235903 0.146771 0.152907
16.246770 0.149746 0.152914
16.257636 0.144736 0.152921
16.268503 0.145049 0.152929
16.279369 0.149824 0.152938
16.290236 0.147710 0.152947
16.301102 0.148493 0.152957
16.311968 0.147945 0.152968
16.322835 0.146614 0.152980
16.333701 0.147084 0.152993
16.344568 0.150215 0.153007
16.355434 0.145597 0.153022
16.366301 0.149980 0.153038
16.377167 0.142387 0.153056
16.388033 0.150528 0.153075
16.398900 0.144423 0.153096
16.409766 0.142544 0.153119
16.420633 0.150294 0.153143
16.431499 0.149354 0.153170
16.442366 0.143640 0.153200
16.453232 0.140587 0.153232
16.464099 0.140822 0.153267
16.474965 0.151703 0.153306
16.485831 0.142466 0.153348
16.496698 0.146928 0.153395
16.507564 0.144971 0.153447
16.518431 0.154286 0.153504
16.529297 0.149119 0.153568
16.540164 0.146145 0.153639
16.551030 0.152955 0.153718
16.561897 0.142701 0.153806
16.572763 0.144423 0.153903
16.583629 0.149198 0.154012
16.594496 0.146614 0.154133
16.605362 0.151781 0.154268
16.616229 0.147945 0.154418
16.627095 0.147789 0.154584
16.637962 0.153112 0.154767
16.648828 0.147789 0.154969
16.659695 0.146693 0.155190
16.670561 0.155538 0.155432
16.681427 0.143796 0.155694
16.692294 0.153346 0.155978
16.703160 0.150920 0.156283
16.714027 0.150137 0.156609
16.724893 0.149432 0.156954
16.735760 0.150920 0.157316
16.746626 0.151468 0.157692
16.757492 0.154051 0.158078
16.768359 0.141448 0.158470
16.779225 0.147945 0.158859
16.790092 0.158904 0.159239
16.800958 0.140196 0.159602
16.811825 0.149824 0.159940
16.822691 0.152642 0.160244
16.833558 0.156086 0.160508
16.844424 0.147945 0.160727
16.855290 0.154834 0.160898
16.866157 0.148258 0.161018
16.877023 0.152016 0.161088
16.887890 0.149511 0.161107
16.898756 0.151937 0.161074
16.909623 0.150137 0.160991
16.920489 0.150763 0.160858
16.931355 0.150372 0.160675
16.942222 0.152016 0.160444
16.953088 0.150450 0.160169
16.963955 0.154051 0.159856
16.974821 0.151859 0.159511
16.985688 0.149746 0.159142
16.996554 0.152485 0.158757
17.007421 0.154051 0.158364
17.018287 0.149980 0.157970
17.029153 0.154051 0.157582
17.040020 0.159139 0.157205
17.050886 0.153112 0.156843
17.061753 0.154990 0.156497
17.072619 0.148180 0.156172
17.083486 0.156399 0.155867
17.094352 0.155147 0.155583
17.105219 0.153738 0.155320
17.116085 0.153033 0.155078
17.126951 0.149432 0.154856
17.137818 0.154599 0.154653
17.148684 0.156164 0.154469
17.159551 0.161957 0.154302
17.170417 0.154990 0.154151
17.181284 0.158748 0.154015
17.192150 0.154990 0.153892
17.203017 0.150372 0.153782
17.213883 0.151076 0.153683
17.224749 0.148650 0.153594
17.235616 0.147006 0.153514
17.246482 0.149198 0.153442
17.257349 0.151703 0.153378
17.268215 0.150372 0.153320
17.279082 0.149354 0.153267
17.289948 0.147632 0.153220
17.300814 0.143483 0.153177
17.311681 0.145127 0.153137
17.322547 0.145832 0.153102
17.333414 0.149354 0.153069
17.344280 0.149511 0.153039
17.355147 0.150528 0.153011
17.366013 0.146458 0.152986
17.376880 0.144971 0.152962
17.387746 0.145832 0.152940
17.398612 0.147397 0.152920
17.409479 0.152250 0.152901
17.420345 0.148571 0.152883
17.431212 0.150372 0.152866
17.442078 0.151781 0.152851
17.452945 0.150450 0.152836
17.463811 0.150372 0.152823
17.474677 0.146145 0.152810
17.485544 0.145753 0.152798
17.496410 0.153033 0.152786
17.507277 0.144423 0.152776
17.518143 0.147319 0.152766
17.529010 0.152094 0.152756
17.539876 0.154129 0.152748
17.550743 0.152250 0.152739
17.561609 0.150607 0.152731
17.572475 0.147710 0.152724
17.583342 0.153346 0.152717
17.594208 0.152329 0.152711
17.605075 0.148337 0.152705
17.615941 0.155851 0.152699
17.626808 0.147554 0.152694
17.637674 0.150137 0.152689
17.648541 0.143249 0.152684
17.659407 0.151781 0.152680
17.670273 0.148806 0.152676
17.681140 0.155382 0.152673
17.692006 0.148728 0.152669
17.702873 0.147319 0.152666
17.713739 0.152798 0.152663
17.724606 0.146849 0.152661
17.735472 0.151703 0.152658
17.746339 0.146301 0.152656
17.757205 0.146458 0.152654
17.768071 0.153033 0.152653
17.778938 0.155068 0.152651
17.789804 0.153268 0.152650
17.800671 0.149432 0.152649
17.811537 0.149746 0.152648
17.822404 0.153503 0.152647
17.833270 0.148258 0.152646
17.844136 0.150215 0.152646
17.855003 0.149354 0.152646
17.865869 0.147319 0.152646
17.876736 0.147006 0.152646
17.887602 0.148650 0.152646
17.898469 0.148415 0.152647
17.909335 0.152094 0.152647
17.920202 0.149119 0.152648
17.931068 0.147006 0.152649
17.941934 0.146614 0.152650
17.952801 0.154755 0.152651
17.963667 0.149980 0.152652
17.974534 0.148571 0.152653
17.985400 0.154051 0.152655
17.996267 0.146301 0.152656
18.007133 0.147789 0.152658
18.018000 0.151624 0.152660
18.028866 0.151781 0.152662
18.039732 0.146614 0.152664
18.050599 0.149902 0.152666
18.061465 0.141996 0.152669
18.072332 0.154286 0.152671
18.083198 0.154207 0.152674
18.094065 0.153190 0.152676
18.104931 0.153425 0.152679
18.115797 0.149119 0.152682
18.126664 0.153816 0.152685
18.137530 0.152955 0.152688
18.148397 0.146380 0.152691
18.159263 0.148337 0.152694
18.170130 0.149276 0.152698
18.180996 0.143405 0.152701
18.191863 0.142074 0.152705
18.202729 0.149589 0.152709
18.213595 0.148415 0.152713
18.224462 0.152485 0.152716
18.235328 0.148023 0.152721
18.246195 0.147397 0.152725
18.257061 0.151155 0.152729
18.267928 0.152329 0.152733
18.278794 0.152642 0.152738
18.289661 0.149511 0.152742
18.300527 0.148258 0.152747
18.311393 0.147789 0.152752
18.322260 0.143483 0.152757
18.333126 0.154364 0.152762
18.343993 0.147867 0.152767
18.354859 0.149432 0.152772
18.365726 0.147867 0.152777
18.376592 0.149276 0.152783
18.387458 0.151546 0.152788
18.398325 0.156086 0.152794
18.409191 0.150137 0.152799
18.420058 0.152485 0.152805
18.430924 0.151468 0.152811
18.441791 0.149432 0.152817
18.452657 0.148023 0.152824
18.463524 0.152250 0.152830
18.474390 0.152329 0.152836
18.485256 0.150920 0.152843
18.496123 0.148728 0.152850
18.506989 0.147084 0.152856
18.517856 0.156399 0.152863
18.528722 0.152250 0.152870
18.539589 0.152485 0.152878
18.550455 0.150763 0.152885
18.561321 0.153659 0.152892
18.572188 0.145675 0.152900
18.583054 0.149354 0.152908
18.593921 0.153346 0.152916
18.604787 0.155695 0.152924
18.615654 0.147945 0.152932
18.626520 0.147632 0.152940
18.637387 0.142857 0.152949
18.648253 0.151468 0.152957
18.659119 0.152564 0.152966
18.669986 0.151781 0.152975
18.680852 0.148493 0.152984
18.691719 0.150215 0.152994
18.702585 0.152642 0.153003
18.713452 0.150763 0.153013
18.724318 0.148337 0.153023
18.735185 0.150998 0.153033
18.746051 0.151859 0.153043
18.756917 0.150528 0.153054
18.767784 0.152798 0.153064
18.778650 0.154051 0.153075
18.789517 0.152329 0.153086
18.800383 0.146536 0.153098
18.811250 0.148023 0.153110
18.822116 0.153112 0.153121
18.832982 0.151781 0.153134
18.843849 0.152564 0.153146
18.854715 0.148415 0.153159
18.865582 0.154364 0.153172
18.876448 0.155930 0.153185
18.887315 0.143014 0.153199
18.898181 0.152564 0.153213
18.909048 0.156321 0.153227
18.919914 0.156477 0.153242
18.930780 0.151703 0.153257
18.941647 0.155930 0.153272
18.952513 0.149902 0.153288
18.963380 0.154364 0.153304
18.974246 0.154521 0.153321
18.985113 0.151076 0.153338
18.995979 0.155538 0.153356
19.006846 0.148963 0.153374
19.017712 0.152407 0.153392
19.028578 0.153033 0.153411
19.039445 0.152720 0.153431
19.050311 0.147397 0.153451
19.061178 0.154129 0.153472
19.072044 0.151624 0.153494
19.082911 0.150215 0.153516
19.093777 0.145753 0.153539
19.104644 0.152250 0.153563
19.115510 0.151389 0.153588
19.126376 0.145519 0.153614
19.137243 0.151311 0.153640
19.148109 0.155538 0.153667
19.158976 0.147084 0.153696
19.169842 0.145049 0.153725
19.180709 0.147789 0.153756
19.191575 0.150607 0.153788
19.202441 0.148885 0.153821
19.213308 0.145049 0.153856
19.224174 0.147945 0.153892
19.235041 0.153425 0.153930
19.245907 0.149746 0.153970
19.256774 0.147632 0.154012
19.267640 0.145440 0.154055
19.278507 0.145675 0.154101
19.289373 0.161096 0.154149
19.300239 0.152250 0.154200
19.311106 0.155303 0.154254
19.321972 0.152329 0.154312
19.332839 0.156399 0.154372
19.343705 0.151076 0.154437
19.354572 0.154051 0.154507
19.365438 0.153581 0.154581
19.376304 0.150528 0.154662
19.387171 0.155616 0.154748
19.398037 0.150763 0.154842
19.408904 0.151546 0.154945
19.419770 0.158043 0.155057
19.430637 0.153581 0.155179
19.441503 0.156321 0.155313
19.452370 0.152564 0.155461
19.463236 0.149667 0.155623
19.474102 0.153190 0.155803
19.484969 0.162270 0.156001
19.495835 0.156477 0.156221
19.506702 0.151311 0.156463
19.517568 0.156008 0.156731
19.528435 0.156556 0.157026
19.539301 0.150059 0.157351
19.550168 0.163288 0.157709
19.561034 0.152798 0.158101
19.571900 0.154834 0.158529
19.582767 0.158826 0.158997
19.593633 0.153973 0.159504
19.604500 0.158278 0.160052
19.615366 0.158513 0.160643
19.626233 0.157260 0.161275
19.637099 0.154677 0.161948
19.647965 0.158669 0.162659
19.658832 0.160705 0.163405
19.669698 0.155225 0.164180
19.680565 0.162348 0.164977
19.691431 0.159609 0.165786
19.702298 0.161800 0.166595
19.713164 0.162035 0.167390
19.724031 0.153425 0.168155
19.734897 0.167123 0.168875
19.745763 0.164305 0.169533
19.756630 0.167750 0.170117
19.767496 0.165714 0.170615
19.778363 0.163601 0.171023
19.789229 0.162583 0.171337
19.800096 0.163601 0.171558
19.810962 0.162035 0.171690
19.821829 0.161644 0.171737
19.832695 0.159765 0.171701
19.843561 0.166810 0.171588
19.854428 0.160783 0.171397
19.865294 0.158982 0.171132
19.876161 0.161096 0.170793
19.887027 0.162035 0.170384
19.897894 0.155616 0.169909
19.908760 0.167045 0.169374
19.919626 0.155616 0.168787
19.930493 0.160939 0.168156
19.941359 0.165949 0.167489
19.952226 0.167906 0.166797
19.963092 0.173777 0.166089
19.973959 0.161174 0.165374
19.984825 0.167358 0.164660
19.995692 0.163836 0.163956
20.006558 0.164540 0.163269
20.017424 0.166732 0.162605
20.028291 0.163053 0.161969
20.039157 0.171977 0.161365
20.050024 0.168376 0.160795
20.060890 0.166262 0.160262
20.071757 0.171037 0.159765
20.082623 0.170411 0.159305
20.093490 0.166967 0.158881
20.104356 0.172446 0.158492
