# 2Theta  Intensity_Obs  Intensity_Fit
30.525272 0.103599 0.102184
30.536138 0.103876 0.102208
30.547005 0.103414 0.102232
30.557871 0.103322 0.102256
30.568738 0.104583 0.102280
30.579604 0.101200 0.102306
30.590471 0.105321 0.102331
30.601337 0.104522 0.102357
30.612203 0.100954 0.102383
30.623070 0.104552 0.102410
30.633936 0.103230 0.102437
30.644803 0.101600 0.102465
30.655669 0.102707 0.102493
30.666536 0.103291 0.102522
30.677402 0.100984 0.102552
30.688269 0.103261 0.102581
30.699135 0.107567 0.102612
30.710001 0.100338 0.102643
30.720868 0.103014 0.102675
30.731734 0.100584 0.102707
30.742601 0.100523 0.102740
30.753467 0.103168 0.102774
30.764334 0.103783 0.102808
30.775200 0.104552 0.102843
30.786066 0.104460 0.102879
30.796933 0.101815 0.102916
30.807799 0.102522 0.102954
30.818666 0.104306 0.102992
30.829532 0.104368 0.103032
30.840399 0.102830 0.103072
30.851265 0.105137 0.103114
30.862132 0.101107 0.103157
30.872998 0.100646 0.103200
30.883864 0.105691 0.103245
30.894731 0.102984 0.103291
30.905597 0.103876 0.103339
30.916464 0.102676 0.103387
30.927330 0.106337 0.103437
30.938197 0.103476 0.103489
30.949063 0.106244 0.103542
30.959930 0.107905 0.103597
30.970796 0.107936 0.103654
30.981662 0.102922 0.103712
30.992529 0.104337 0.103773
31.003395 0.101600 0.103835
31.014262 0.102061 0.103900
31.025128 0.102369 0.103967
31.035995 0.104183 0.104036
31.046861 0.105383 0.104108
31.057727 0.104799 0.104182
31.068594 0.107013 0.104260
31.079460 0.105260 0.104340
31.090327 0.105598 0.104424
31.101193 0.106121 0.104511
31.112060 0.106890 0.104602
31.122926 0.101876 0.104697
31.133793 0.103845 0.104796
31.144659 0.103568 0.104900
31.155525 0.106337 0.105008
31.166392 0.104799 0.105122
31.177258 0.103630 0.105241
31.188125 0.105383 0.105366
31.198991 0.105998 0.105498
31.209858 0.104583 0.105637
31.220724 0.105352 0.105783
31.231591 0.106152 0.105938
31.242457 0.107290 0.106102
31.253323 0.107198 0.106276
31.264190 0.107844 0.106462
31.275056 0.106213 0.106660
31.285923 0.107321 0.106872
31.296789 0.106921 0.107100
31.307656 0.107844 0.107346
31.318522 0.107229 0.107613
31.329389 0.110212 0.107903
31.340255 0.109074 0.108218
31.351121 0.110920 0.108564
31.361988 0.109843 0.108943
31.372854 0.110827 0.109361
31.383721 0.112704 0.109821
31.394587 0.113288 0.110328
31.405454 0.115595 0.110888
31.416320 0.111596 0.111506
31.427186 0.115995 0.112187
31.438053 0.114119 0.112936
31.448919 0.114611 0.113759
31.459786 0.114334 0.114659
31.470652 0.115934 0.115642
31.481519 0.119502 0.116708
31.492385 0.114519 0.117859
31.503252 0.118548 0.119092
31.514118 0.124577 0.120405
31.524984 0.124423 0.121794
31.535851 0.128484 0.123255
31.546717 0.123439 0.124797
31.557584 0.130606 0.126436
31.568450 0.132913 0.128205
31.579317 0.133159 0.130151
31.590183 0.135035 0.132332
31.601050 0.135681 0.134810
31.611916 0.138081 0.137648
31.622782 0.138911 0.140902
31.633649 0.148539 0.144616
31.644515 0.150261 0.148824
31.655382 0.154106 0.153541
31.666248 0.158136 0.158763
31.677115 0.161704 0.164468
31.687981 0.169978 0.170609
31.698847 0.175208 0.177129
31.709714 0.181083 0.183952
31.720580 0.188065 0.190983
31.731447 0.193264 0.198103
31.742313 0.204122 0.205159
31.753180 0.211104 0.211962
31.764046 0.215042 0.218306
31.774913 0.220671 0.223992
31.785779 0.233620 0.228857
31.796645 0.242356 0.232788
31.807512 0.247278 0.235710
31.818378 0.248877 0.237569
31.829245 0.259643 0.238323
31.840111 0.259213 0.237943
31.850978 0.261581 0.236421
31.861844 0.259582 0.233775
31.872710 0.253830 0.230041
31.883577 0.249369 0.225270
31.894443 0.243371 0.219535
31.905310 0.237711 0.212948
31.916176 0.233313 0.205677
31.927043 0.218671 0.197940
31.937909 0.200984 0.189986
31.948776 0.199877 0.182061
31.959642 0.179729 0.174374
31.970508 0.178222 0.167085
31.981375 0.165211 0.160303
31.992241 0.159274 0.154090
32.003108 0.151153 0.148469
32.013974 0.144325 0.143438
32.024841 0.135866 0.138975
32.035707 0.134820 0.135045
32.046574 0.126884 0.131606
32.057440 0.125223 0.128612
32.068306 0.119655 0.126017
32.079173 0.120640 0.123772
32.090039 0.117195 0.121834
32.100906 0.117041 0.120160
32.111772 0.116026 0.118713
32.122639 0.117779 0.117459
32.133505 0.112765 0.116367
32.144371 0.112396 0.115413
32.155238 0.111719 0.114574
32.166104 0.113657 0.113833
32.176971 0.108213 0.113173
32.187837 0.110674 0.112582
32.198704 0.111012 0.112050
32.209570 0.110950 0.111568
32.220437 0.111596 0.111130
32.231303 0.107290 0.110729
32.242169 0.105844 0.110362
32.253036 0.107751 0.110025
32.263902 0.108459 0.109713
32.274769 0.109382 0.109425
32.285635 0.105444 0.109158
32.296502 0.105137 0.108911
32.307368 0.108428 0.108680
32.318235 0.101907 0.108466
32.329101 0.106829 0.108266
32.339967 0.107167 0.108079
32.350834 0.107044 0.107905
32.361700 0.107536 0.107741
32.372567 0.104276 0.107589
32.383433 0.105475 0.107445
32.394300 0.107567 0.107311
32.405166 0.104491 0.107185
32.416033 0.104183 0.107067
32.426899 0.105998 0.106955
32.437765 0.104952 0.106851
32.448632 0.107198 0.106752
32.459498 0.108274 0.106659
32.470365 0.104829 0.106572
32.481231 0.102830 0.106489
32.492098 0.104153 0.106412
32.502964 0.104306 0.106338
32.513830 0.100800 0.106269
32.524697 0.101169 0.106204
32.535563 0.103845 0.106142
32.546430 0.106337 0.106084
32.557296 0.106398 0.106029
32.568163 0.104368 0.105978
32.579029 0.105045 0.105929
32.589896 0.105783 0.105883
32.600762 0.105506 0.105839
32.611628 0.104399 0.105798
32.622495 0.104768 0.105759
32.633361 0.104153 0.105723
32.644228 0.104614 0.105688
32.655094 0.104337 0.105656
32.665961 0.106644 0.105625
32.676827 0.105475 0.105597
32.687694 0.107751 0.105570
32.698560 0.108890 0.105544
32.709426 0.103968 0.105520
32.720293 0.101476 0.105498
32.731159 0.103660 0.105477
32.742026 0.105906 0.105458
32.752892 0.104060 0.105439
32.763759 0.105844 0.105422
32.774625 0.106460 0.105407
32.785491 0.103107 0.105392
32.796358 0.103906 0.105379
32.807224 0.103384 0.105366
32.818091 0.107659 0.105355
32.828957 0.106736 0.105345
32.839824 0.106675 0.105335
32.850690 0.109136 0.105327
32.861557 0.102799 0.105319
32.872423 0.105352 0.105312
32.883289 0.104583 0.105306
32.894156 0.104645 0.105301
32.905022 0.103999 0.105297
32.915889 0.104460 0.105293
32.926755 0.105691 0.105291
32.937622 0.106490 0.105289
32.948488 0.104337 0.105287
32.959354 0.103322 0.105286
32.970221 0.106921 0.105286
32.981087 0.104675 0.105287
32.991954 0.103537 0.105288
33.002820 0.105814 0.105290
33.013687 0.103537 0.105292
33.024553 0.103845 0.105296
33.035420 0.105198 0.105299
33.046286 0.104614 0.105303
33.057152 0.104091 0.105308
33.068019 0.106152 0.105313
33.078885 0.103660 0.105319
33.089752 0.105014 0.105326
33.100618 0.103906 0.105333
33.111485 0.105875 0.105340
33.122351 0.103937 0.105348
33.133218 0.106213 0.105357
33.144084 0.100092 0.105366
33.154950 0.104952 0.105375
33.165817 0.103045 0.105385
33.176683 0.107075 0.105396
33.187550 0.105045 0.105407
33.198416 0.107721 0.105418
33.209283 0.106429 0.105430
33.220149 0.106829 0.105443
33.231015 0.104799 0.105456
33.241882 0.106644 0.105470
33.252748 0.104583 0.105484
33.263615 0.105106 0.105498
33.274481 0.104768 0.105514
33.285348 0.105260 0.105529
33.296214 0.104122 0.105546
33.307081 0.101907 0.105562
33.317947 0.104583 0.105580
33.328813 0.106952 0.105598
33.339680 0.106121 0.105616
33.350546 0.102799 0.105635
33.361413 0.103630 0.105655
33.372279 0.107413 0.105675
33.383146 0.102522 0.105696
33.394012 0.104122 0.105717
33.404879 0.105321 0.105739
33.415745 0.104183 0.105762
33.426611 0.103845 0.105786
33.437478 0.105967 0.105810
33.448344 0.104245 0.105835
33.459211 0.104891 0.105860
33.470077 0.107167 0.105887
33.480944 0.103261 0.105914
33.491810 0.104060 0.105942
33.502676 0.102092 0.105971
33.513543 0.105352 0.106000
33.524409 0.105168 0.106031
33.535276 0.105660 0.106062
33.546142 0.102830 0.106095
33.557009 0.105383 0.106128
33.567875 0.102030 0.106163
33.578742 0.104214 0.106198
33.589608 0.104399 0.106235
33.600474 0.103599 0.106273
33.611341 0.104614 0.106312
33.622207 0.107659 0.106353
33.633074 0.103722 0.106394
33.643940 0.102891 0.106438
33.654807 0.105875 0.106482
33.665673 0.106090 0.106529
33.676540 0.104245 0.106576
33.687406 0.105783 0.106626
33.698272 0.105444 0.106677
33.709139 0.105568 0.106731
33.720005 0.102399 0.106786
33.730872 0.101876 0.106843
33.741738 0.107044 0.106903
33.752605 0.107751 0.106965
33.763471 0.108121 0.107029
33.774338 0.104860 0.107096
33.785204 0.105598 0.107166
33.796070 0.105444 0.107239
33.806937 0.105260 0.107315
33.817803 0.107628 0.107394
33.828670 0.111504 0.107477
33.839536 0.105906 0.107564
33.850403 0.104368 0.107655
33.861269 0.107782 0.107750
33.872135 0.105014 0.107849
33.883002 0.104583 0.107954
33.893868 0.106613 0.108064
33.904735 0.104276 0.108180
33.915601 0.105321 0.108302
33.926468 0.109935 0.108431
33.937334 0.107659 0.108567
33.948201 0.108367 0.108711
33.959067 0.104645 0.108863
33.969933 0.105906 0.109024
33.980800 0.109289 0.109195
33.991666 0.106213 0.109377
34.002533 0.105967 0.109570
34.013399 0.107013 0.109777
34.024266 0.105998 0.109997
34.035132 0.108428 0.110233
34.045998 0.108643 0.110485
34.056865 0.103568 0.110757
34.067731 0.108520 0.111049
34.078598 0.106706 0.111364
34.089464 0.111258 0.111706
34.100331 0.108890 0.112076
34.111197 0.105752 0.112481
34.122064 0.108613 0.112923
34.132930 0.109259 0.113411
34.143796 0.106706 0.113950
34.154663 0.113134 0.114552
34.165529 0.106982 0.115227
34.176396 0.107444 0.115991
34.187262 0.113104 0.116861
34.198129 0.110827 0.117859
34.208995 0.112735 0.119011
34.219862 0.114611 0.120349
34.230728 0.112119 0.121908
34.241594 0.111074 0.123730
34.252461 0.113565 0.125860
34.263327 0.117748 0.128347
34.274194 0.118148 0.131242
34.285060 0.116641 0.134599
34.295927 0.123962 0.138466
34.306793 0.129253 0.142889
34.317659 0.127592 0.147904
34.328526 0.129099 0.153536
34.339392 0.134728 0.159788
34.350259 0.143371 0.166638
34.361125 0.145401 0.174029
34.371992 0.149308 0.181854
34.382858 0.155152 0.189940
34.393725 0.166533 0.198036
34.404591 0.168656 0.205794
34.415457 0.179945 0.212781
34.426324 0.186035 0.218502
34.437190 0.190803 0.222473
34.448057 0.197939 0.224310
34.458923 0.205506 0.223824
34.469790 0.210274 0.221069
34.480656 0.218148 0.216329
34.491523 0.221563 0.210041
34.502389 0.223870 0.202705
34.513255 0.225623 0.194794
34.524122 0.216918 0.186706
34.534988 0.221040 0.178746
34.545855 0.214580 0.171130
34.556721 0.211781 0.164000
34.567588 0.202891 0.157441
34.578454 0.192894 0.151493
34.589320 0.178068 0.146166
34.600187 0.169579 0.141447
34.611053 0.166226 0.137306
34.621920 0.156659 0.133703
34.632786 0.153245 0.130589
34.643653 0.148139 0.127914
34.654519 0.142387 0.125625
34.665386 0.135743 0.123672
34.676252 0.131313 0.122008
34.687118 0.124608 0.120587
34.697985 0.122916 0.119373
34.708851 0.120148 0.118330
34.719718 0.117256 0.117430
34.730584 0.113996 0.116648
34.741451 0.115441 0.115964
34.752317 0.114396 0.115363
34.763184 0.112581 0.114830
34.774050 0.109166 0.114355
34.784916 0.111843 0.113929
34.795783 0.111504 0.113544
34.806649 0.111658 0.113197
34.817516 0.110704 0.112881
34.828382 0.109628 0.112594
34.839249 0.112735 0.112331
34.850115 0.109782 0.112091
34.860982 0.110674 0.111871
34.871848 0.108336 0.111670
34.882714 0.111781 0.111484
34.893581 0.107998 0.111314
34.904447 0.112396 0.111158
34.915314 0.109043 0.111015
34.926180 0.108397 0.110883
34.937047 0.106060 0.110762
34.947913 0.105352 0.110651
34.958779 0.106183 0.110549
34.969646 0.105660 0.110456
34.980512 0.106337 0.110371
34.991379 0.106429 0.110293
35.002245 0.106982 0.110222
35.013112 0.107690 0.110158
35.023978 0.102738 0.110100
35.034845 0.107690 0.110048
35.045711 0.106060 0.110001
35.056577 0.107167 0.109959
35.067444 0.105783 0.109922
35.078310 0.105321 0.109889
35.089177 0.106613 0.109862
35.100043 0.107567 0.109838
35.110910 0.108213 0.109818
35.121776 0.105045 0.109802
35.132643 0.108182 0.109790
35.143509 0.105691 0.109782
35.154375 0.106521 0.109776
35.165242 0.105783 0.109775
35.176108 0.112089 0.109776
35.186975 0.106367 0.109781
35.197841 0.108213 0.109788
35.208708 0.107936 0.109799
35.219574 0.110458 0.109813
35.230440 0.108951 0.109830
35.241307 0.107229 0.109849
35.252173 0.110181 0.109872
35.263040 0.109351 0.109897
35.273906 0.109320 0.109925
35.284773 0.105660 0.109956
35.295639 0.106183 0.109990
35.306506 0.108090 0.110027
35.317372 0.109443 0.110066
35.328238 0.107106 0.110109
35.339105 0.105998 0.110154
35.349971 0.106152 0.110203
35.360838 0.109536 0.110254
35.371704 0.106029 0.110309
35.382571 0.108767 0.110367
35.393437 0.107998 0.110429
35.404303 0.107444 0.110493
35.415170 0.110397 0.110562
35.426036 0.111197 0.110634
35.436903 0.109382 0.110710
35.447769 0.107136 0.110791
35.458636 0.108890 0.110876
35.469502 0.107905 0.110965
35.480369 0.108244 0.111060
35.491235 0.109843 0.111160
35.502101 0.110028 0.111266
35.512968 0.108613 0.111378
35.523834 0.107936 0.111497
35.534701 0.107598 0.111623
35.545567 0.109412 0.111757
35.556434 0.107628 0.111899
35.567300 0.109566 0.112050
35.578167 0.109105 0.112211
35.589033 0.110274 0.112382
35.599899 0.107567 0.112563
35.610766 0.110181 0.112756
35.621632 0.108551 0.112959
35.632499 0.111627 0.113173
35.643365 0.108305 0.113398
35.654232 0.111689 0.113633
35.665098 0.108213 0.113877
35.675964 0.109259 0.114128
35.686831 0.108459 0.114385
35.697697 0.110212 0.114648
35.708564 0.113104 0.114916
35.719430 0.109289 0.115191
35.730297 0.107536 0.115473
35.741163 0.110766 0.115764
35.752030 0.110704 0.116064
35.762896 0.111535 0.116374
35.773762 0.111596 0.116692
35.784629 0.110920 0.117020
35.795495 0.116703 0.117355
35.806362 0.112796 0.117701
35.817228 0.114426 0.118058
35.828095 0.110981 0.118432
35.838961 0.117656 0.118829
35.849828 0.116795 0.119254
35.860694 0.114396 0.119713
35.871560 0.117287 0.120213
35.882427 0.118241 0.120759
35.893293 0.118394 0.121357
35.904160 0.117656 0.122013
35.915026 0.122270 0.122731
35.925893 0.122424 0.123520
35.936759 0.121686 0.124384
35.947626 0.119963 0.125333
35.958492 0.120517 0.126373
35.969358 0.123008 0.127517
35.980225 0.123685 0.128774
35.991091 0.126730 0.130160
36.001958 0.125008 0.131691
36.012824 0.133559 0.133389
36.023691 0.129837 0.135282
36.034557 0.130145 0.137404
36.045423 0.131436 0.139800
36.056290 0.133620 0.142529
36.067156 0.138111 0.145657
36.078023 0.144817 0.149262
36.088889 0.144786 0.153432
36.099756 0.151707 0.158259
36.110622 0.154445 0.163840
36.121489 0.159520 0.170276
36.132355 0.164196 0.177661
36.143221 0.169117 0.186089
36.154088 0.179606 0.195637
36.164954 0.188342 0.206365
36.175821 0.191541 0.218300
36.186687 0.205537 0.231427
36.197554 0.220486 0.245666
36.208420 0.236297 0.260853
36.219287 0.248631 0.276722
36.230153 0.255583 0.292895
36.241019 0.278560 0.308893
36.251886 0.292648 0.324173
36.262752 0.306121 0.338190
36.273619 0.320117 0.350459
36.284485 0.335281 0.360594
36.295352 0.345217 0.368319
36.306218 0.351953 0.373445
36.317084 0.358536 0.375851
36.327951 0.376807 0.375482
36.338817 0.376069 0.372350
36.349684 0.382805 0.366532
36.360550 0.379514 0.358171
36.371417 0.363550 0.347481
36.382283 0.359243 0.334770
36.393150 0.344878 0.320450
36.404016 0.322424 0.305025
36.414882 0.307259 0.289042
36.425749 0.287481 0.273028
36.436615 0.271793 0.257434
36.447482 0.254814 0.242607
36.458348 0.241495 0.228784
36.469215 0.230452 0.216104
36.480081 0.215195 0.204627
36.490947 0.205691 0.194355
36.501814 0.190034 0.185249
36.512680 0.178222 0.177243
36.523547 0.170348 0.170254
36.534413 0.157736 0.164189
36.545280 0.149800 0.158954
36.556146 0.144417 0.154452
36.567013 0.140049 0.150591
36.577879 0.141926 0.147288
36.588745 0.132113 0.144463
36.599612 0.134851 0.142046
36.610478 0.133344 0.139977
36.621345 0.128668 0.138203
36.632211 0.131006 0.136678
36.643078 0.126823 0.135365
36.653944 0.127069 0.134232
36.664811 0.126023 0.133253
36.675677 0.126976 0.132409
36.686543 0.123654 0.131681
36.697410 0.123716 0.131057
36.708276 0.126269 0.130525
36.719143 0.125746 0.130076
36.730009 0.128145 0.129704
36.740876 0.124054 0.129403
36.751742 0.122947 0.129169
36.762608 0.123285 0.128998
36.773475 0.126792 0.128887
36.784341 0.126115 0.128835
36.795208 0.125561 0.128840
36.806074 0.124239 0.128901
36.816941 0.123008 0.129019
36.827807 0.127192 0.129192
36.838674 0.123224 0.129423
36.849540 0.122424 0.129711
36.860406 0.126423 0.130059
36.871273 0.129037 0.130469
36.882139 0.133282 0.130943
36.893006 0.126361 0.131484
36.903872 0.129652 0.132097
36.914739 0.131775 0.132787
36.925605 0.134389 0.133558
36.936472 0.133344 0.134417
36.947338 0.137588 0.135372
36.958204 0.139588 0.136432
36.969071 0.136512 0.137608
36.979937 0.143033 0.138914
36.990804 0.139619 0.140367
37.001670 0.150938 0.141986
37.012537 0.149646 0.143798
37.023403 0.155214 0.145832
37.034270 0.157982 0.148129
37.045136 0.159428 0.150736
37.056002 0.166872 0.153714
37.066869 0.174715 0.157137
37.077735 0.183420 0.161093
37.088602 0.189480 0.165689
37.099468 0.197170 0.171052
37.110335 0.207229 0.177327
37.121201 0.220332 0.184677
37.132067 0.236881 0.193286
37.142934 0.251277 0.203351
37.153800 0.266318 0.215074
37.164667 0.284189 0.228662
37.175533 0.301753 0.244313
37.186400 0.326084 0.262201
37.197266 0.348847 0.282468
37.208133 0.367364 0.305201
37.218999 0.396678 0.330410
37.229865 0.415226 0.357997
37.240732 0.444140 0.387722
37.251598 0.465241 0.419140
37.262465 0.490034 0.451551
37.273331 0.512858 0.483921
37.284198 0.536173 0.514852
37.295064 0.560381 0.542589
37.305931 0.571332 0.565165
37.316797 0.587081 0.580656
37.327663 0.591879 0.587565
37.338530 0.593510 0.585170
37.349396 0.589849 0.573724
37.360263 0.581821 0.554376
37.371129 0.574900 0.528887
37.381996 0.547647 0.499241
37.392862 0.527868 0.467322
37.403728 0.507721 0.434710
37.414595 0.489296 0.402615
37.425461 0.458351 0.371899
37.436328 0.439711 0.343123
37.447194 0.416241 0.316625
37.458061 0.394986 0.292568
37.468927 0.377022 0.270990
37.479794 0.341464 0.251840
37.490660 0.322209 0.235002
37.501526 0.294002 0.220315
37.512393 0.279729 0.207590
37.523259 0.258444 0.196624
37.534126 0.246017 0.187212
37.544992 0.228391 0.179152
37.555859 0.215380 0.172254
37.566725 0.202584 0.166345
37.577591 0.194986 0.161268
37.588458 0.189050 0.156888
37.599324 0.176469 0.153088
37.610191 0.171209 0.149771
37.621057 0.162565 0.146854
37.631924 0.159982 0.144272
37.642790 0.159243 0.141969
37.653657 0.150477 0.139902
37.664523 0.149400 0.138035
37.675389 0.149923 0.136339
37.686256 0.142879 0.134793
37.697122 0.142356 0.133376
37.707989 0.136850 0.132073
37.718855 0.134759 0.130871
37.729722 0.134328 0.129760
37.740588 0.131959 0.128731
37.751455 0.130852 0.127774
37.762321 0.131344 0.126885
37.773187 0.128760 0.126055
37.784054 0.126392 0.125281
37.794920 0.121286 0.124557
37.805787 0.126915 0.123880
37.816653 0.123316 0.123244
37.827520 0.123808 0.122648
37.838386 0.120794 0.122088
37.849252 0.117841 0.121561
37.860119 0.115841 0.121065
37.870985 0.119256 0.120597
37.881852 0.118302 0.120155
37.892718 0.118579 0.119738
37.903585 0.117102 0.119344
37.914451 0.116364 0.118970
37.925318 0.119809 0.118617
37.936184 0.115718 0.118282
37.947050 0.116610 0.117964
37.957917 0.113288 0.117662
37.968783 0.117994 0.117375
37.979650 0.113565 0.117103
37.990516 0.113811 0.116843
38.001383 0.116764 0.116596
38.012249 0.112827 0.116361
38.023116 0.111935 0.116137
38.033982 0.111596 0.115923
38.044848 0.112888 0.115719
38.055715 0.111596 0.115524
38.066581 0.113719 0.115338
38.077448 0.112796 0.115161
38.088314 0.112150 0.114991
38.099181 0.112027 0.114828
38.110047 0.109013 0.114673
38.120914 0.110489 0.114524
38.131780 0.111012 0.114382
38.142646 0.111104 0.114245
38.153513 0.109289 0.114115
38.164379 0.108613 0.113989
38.175246 0.111104 0.113869
38.186112 0.110397 0.113754
38.196979 0.109874 0.113644
38.207845 0.110274 0.113538
38.218711 0.110243 0.113437
38.229578 0.110366 0.113340
38.240444 0.112396 0.113246
38.251311 0.110489 0.113157
38.262177 0.111135 0.113071
38.273044 0.108367 0.112989
38.283910 0.110151 0.112910
38.294777 0.111320 0.112834
38.305643 0.109474 0.112762
38.316509 0.110981 0.112692
38.327376 0.113104 0.112626
38.338242 0.109382 0.112562
38.349109 0.114057 0.112501
38.359975 0.111812 0.112442
38.370842 0.112858 0.112387
38.381708 0.108582 0.112333
38.392575 0.109136 0.112282
38.403441 0.109136 0.112234
38.414307 0.110858 0.112187
38.425174 0.107936 0.112143
38.436040 0.112827 0.112101
38.446907 0.111135 0.112061
38.457773 0.109013 0.112024
38.468640 0.109043 0.111988
38.479506 0.111320 0.111955
38.490372 0.110581 0.111923
38.501239 0.112335 0.111893
38.512105 0.110981 0.111866
38.522972 0.110366 0.111840
38.533838 0.109474 0.111816
38.544705 0.108182 0.111794
38.555571 0.110612 0.111774
38.566438 0.111473 0.111756
38.577304 0.110028 0.111739
38.588170 0.108336 0.111725
38.599037 0.113288 0.111712
38.609903 0.110489 0.111702
38.620770 0.110827 0.111693
38.631636 0.111227 0.111687
38.642503 0.111289 0.111682
38.653369 0.111289 0.111680
38.664235 0.105168 0.111680
38.675102 0.111535 0.111682
38.685968 0.108736 0.111686
38.696835 0.111166 0.111693
38.707701 0.111012 0.111702
38.718568 0.109197 0.111714
38.729434 0.110920 0.111728
38.740301 0.110581 0.111745
38.751167 0.112981 0.111765
38.762033 0.110797 0.111789
38.772900 0.109136 0.111816
38.783766 0.107628 0.111846
38.794633 0.110458 0.111880
38.805499 0.111719 0.111919
38.816366 0.107229 0.111962
38.827232 0.111320 0.112011
38.838099 0.112488 0.112066
38.848965 0.112981 0.112126
38.859831 0.112888 0.112195
38.870698 0.110551 0.112272
38.881564 0.111381 0.112359
38.892431 0.115903 0.112457
38.903297 0.108890 0.112569
38.914164 0.112335 0.112695
38.925030 0.111135 0.112840
38.935896 0.111904 0.113005
38.946763 0.116672 0.113193
38.957629 0.110643 0.113407
38.968496 0.113934 0.113651
38.979362 0.115226 0.113928
38.990229 0.113380 0.114241
39.001095 0.114334 0.114593
39.011962 0.111074 0.114987
39.022828 0.110397 0.115424
39.033694 0.109628 0.115906
39.044561 0.113227 0.116433
39.055427 0.114488 0.117001
39.066294 0.113842 0.117606
39.077160 0.117533 0.118240
39.088027 0.113565 0.118889
39.098893 0.113903 0.119538
39.109760 0.113996 0.120165
39.120626 0.114396 0.120752
39.131492 0.115257 0.121282
39.142359 0.118056 0.121749
39.153225 0.115226 0.122159
39.164092 0.115872 0.122530
39.174958 0.119840 0.122889
39.185825 0.120025 0.123268
39.196691 0.122947 0.123698
39.207558 0.119717 0.124205
39.218424 0.122885 0.124807
39.229290 0.123870 0.125515
39.240157 0.120025 0.126332
39.251023 0.124392 0.127251
39.261890 0.125838 0.128261
39.272756 0.126453 0.129349
39.283623 0.124331 0.130505
39.294489 0.128730 0.131721
39.305355 0.129591 0.133000
39.316222 0.135589 0.134345
39.327088 0.134143 0.135758
39.337955 0.133282 0.137228
39.348821 0.136266 0.138726
39.359688 0.138696 0.140199
39.370554 0.141372 0.141571
39.381421 0.147124 0.142744
39.392287 0.151584 0.143617
39.403153 0.152815 0.144101
39.414020 0.152753 0.144145
39.424886 0.156690 0.143749
39.435753 0.159828 0.142966
39.446619 0.163211 0.141890
39.457486 0.164103 0.140637
39.468352 0.166533 0.139320
39.479219 0.170409 0.138039
39.490085 0.171332 0.136874
39.500951 0.178930 0.135882
39.511818 0.173547 0.135102
39.522684 0.175269 0.134552
39.533551 0.182682 0.134239
39.544417 0.177607 0.134156
39.555284 0.180191 0.134290
39.566150 0.179176 0.134623
39.577016 0.178222 0.135137
39.587883 0.179883 0.135822
39.598749 0.177884 0.136671
39.609616 0.176315 0.137681
39.620482 0.174931 0.138846
39.631349 0.167364 0.140149
39.642215 0.165118 0.141553
39.653082 0.162719 0.142997
39.663948 0.158321 0.144392
39.674814 0.158290 0.145627
39.685681 0.154537 0.146571
39.696547 0.151861 0.147101
39.707414 0.147585 0.147118
39.718280 0.148908 0.146572
39.729147 0.141833 0.145476
39.740013 0.140141 0.143896
39.750879 0.138819 0.141937
39.761746 0.136942 0.139723
39.772612 0.134020 0.137373
39.783479 0.134143 0.134989
39.794345 0.135589 0.132651
39.805212 0.132144 0.130415
39.816078 0.125315 0.128321
39.826945 0.123685 0.126390
39.837811 0.120148 0.124633
39.848677 0.123347 0.123052
39.859544 0.122824 0.121645
39.870410 0.120455 0.120401
39.881277 0.121193 0.119310
39.892143 0.118886 0.118359
39.903010 0.121317 0.117534
39.913876 0.118118 0.116821
39.924743 0.116826 0.116205
39.935609 0.119379 0.115673
39.946475 0.117748 0.115214
39.957342 0.120117 0.114815
39.968208 0.111074 0.114469
39.979075 0.114365 0.114166
39.989941 0.113134 0.113900
40.000808 0.115503 0.113664
40.011674 0.113934 0.113454
40.022540 0.111596 0.113266
40.033407 0.115195 0.113096
40.044273 0.112796 0.112942
40.055140 0.113811 0.112802
40.066006 0.109997 0.112673
40.076873 0.114180 0.112555
40.087739 0.113134 0.112447
40.098606 0.112396 0.112347
40.109472 0.113504 0.112254
40.120338 0.110458 0.112168
40.131205 0.113596 0.112088
40.142071 0.112365 0.112014
40.152938 0.114457 0.111945
40.163804 0.111627 0.111880
40.174671 0.112119 0.111820
40.185537 0.114426 0.111764
40.196404 0.110028 0.111712
40.207270 0.109536 0.111663
40.218136 0.112796 0.111617
40.229003 0.110643 0.111574
40.239869 0.111473 0.111534
40.250736 0.108151 0.111496
40.261602 0.108459 0.111461
40.272469 0.109597 0.111428
40.283335 0.112796 0.111397
40.294201 0.113257 0.111368
40.305068 0.107013 0.111340
40.315934 0.109474 0.111315
40.326801 0.112058 0.111291
40.337667 0.107875 0.111269
40.348534 0.109259 0.111248
40.359400 0.111074 0.111228
40.370267 0.108859 0.111210
40.381133 0.108797 0.111193
40.391999 0.111381 0.111177
40.402866 0.108767 0.111162
40.413732 0.106829 0.111148
40.424599 0.111074 0.111136
40.435465 0.109566 0.111124
40.446332 0.110489 0.111113
40.457198 0.108551 0.111103
40.468065 0.109812 0.111093
40.478931 0.110766 0.111085
40.489797 0.112858 0.111077
40.500664 0.112212 0.111070
40.511530 0.108336 0.111064
40.522397 0.110674 0.111058
40.533263 0.107751 0.111053
40.544130 0.106306 0.111048
40.554996 0.107690 0.111045
40.565863 0.106521 0.111041
40.576729 0.115288 0.111039
40.587595 0.108490 0.111036
40.598462 0.109935 0.111035
40.609328 0.108090 0.111033
40.620195 0.109228 0.111033
40.631061 0.108490 0.111032
