# 2Theta  Intensity_Obs  Intensity_Fit  Residual_ObsMinusFit
22.470000 0.316837 0.287512 0.029325
22.480000 0.322059 0.304879 0.017180
22.490000 0.367352 0.344290 0.023062
22.500000 0.393909 0.409073 -0.015164
22.510000 0.488835 0.498382 -0.009547
22.520000 0.613349 0.606086 0.007263
22.530000 0.675190 0.720385 -0.045195
22.540000 0.826263 0.824465 0.001798
22.550000 0.942525 0.899029 0.043496
22.560000 1.000000 0.927443 0.072557
22.570000 0.941252 0.902002 0.039250
22.580000 0.870301 0.827201 0.043099
22.590000 0.758877 0.717363 0.041514
22.600000 0.604340 0.590668 0.013672
22.610000 0.447206 0.463716 -0.016510
22.620000 0.320099 0.348685 -0.028586
22.630000 0.236541 0.252603 -0.016062
22.640000 0.150359 0.177824 -0.027465
22.650000 0.110338 0.123171 -0.012833
22.660000 0.063775 0.085377 -0.021602
22.670000 0.046395 0.060407 -0.014013
22.680000 0.027261 0.044432 -0.017172
22.690000 0.037744 0.034343 0.003401
22.700000 0.018612 0.027891 -0.009279
22.710000 0.013424 0.023599 -0.010175
22.720000 0.000000 0.020567 -0.020567
22.730000 0.000000 0.018278 -0.018278
22.740000 0.003066 0.016452 -0.013386
22.750000 0.000927 0.014935 -0.014007
22.760000 0.000000 0.013642 -0.013642
22.770000 0.003608 0.012522 -0.008914
22.780000 0.009298 0.011543 -0.002245
22.790000 0.005420 0.010680 -0.005260
22.800000 0.001099 0.009916 -0.008817
22.810000 0.000000 0.009236 -0.009236
22.820000 0.000000 0.008628 -0.008628
22.830000 0.012970 0.008082 0.004887
22.840000 0.013875 0.007591 0.006284
22.850000 0.003904 0.007147 -0.003242
22.860000 0.000000 0.006744 -0.006744
22.870000 0.000000 0.006378 -0.006378
22.880000 0.012728 0.006044 0.006684
22.890000 0.000000 0.005739 -0.005739
22.900000 0.000184 0.005459 -0.005275
22.910000 0.001097 0.005202 -0.004105
22.920000 0.000000 0.004966 -0.004966
22.930000 0.010758 0.004748 0.006010
22.940000 0.000000 0.004547 -0.004547
22.950000 0.021725 0.004360 0.017365
22.960000 0.015672 0.004187 0.011484
22.970000 0.000000 0.004027 -0.004027
22.980000 0.000000 0.003878 -0.003878
22.990000 0.007963 0.003739 0.004224
23.000000 0.015842 0.003610 0.012231
23.010000 0.000211 0.003490 -0.003279
23.020000 0.008088 0.003377 0.004711
23.030000 0.005082 0.003272 0.001809
23.040000 0.009910 0.003174 0.006736
23.050000 0.000000 0.003082 -0.003082
23.060000 0.020434 0.002997 0.017437
23.070000 0.000000 0.002916 -0.002916
23.080000 0.000000 0.002841 -0.002841
23.090000 0.001376 0.002771 -0.001395
23.100000 0.000000 0.002705 -0.002705
23.110000 0.000000 0.002643 -0.002643
23.120000 0.003188 0.002586 0.000603
23.130000 0.009736 0.002532 0.007204
23.140000 0.004525 0.002482 0.002044
23.150000 0.003230 0.002435 0.000795
23.160000 0.000190 0.002392 -0.002202
23.170000 0.012819 0.002351 0.010468
23.180000 0.000000 0.002314 -0.002314
23.190000 0.000000 0.002280 -0.002280
23.200000 0.009335 0.002249 0.007086
23.210000 0.003670 0.002220 0.001450
23.220000 0.009759 0.002194 0.007565
23.230000 0.000000 0.002170 -0.002170
23.240000 0.000000 0.002150 -0.002150
23.250000 0.000000 0.002131 -0.002131
23.260000 0.011464 0.002116 0.009349
23.270000 0.000000 0.002103 -0.002103
23.280000 0.000000 0.002092 -0.002092
23.290000 0.000000 0.002085 -0.002085
23.300000 0.000096 0.002079 -0.001984
23.310000 0.002257 0.002077 0.000180
23.320000 0.007900 0.002077 0.005823
23.330000 0.000000 0.002081 -0.002081
23.340000 0.000000 0.002087 -0.002087
23.350000 0.000874 0.002097 -0.001223
23.360000 0.006073 0.002110 0.003963
23.370000 0.005175 0.002126 0.003049
23.380000 0.008192 0.002147 0.006046
23.390000 0.000323 0.002171 -0.001848
23.400000 0.000000 0.002200 -0.002200
23.410000 0.000000 0.002234 -0.002234
23.420000 0.000000 0.002273 -0.002273
23.430000 0.000000 0.002318 -0.002318
23.440000 0.000000 0.002369 -0.002369
23.450000 0.009216 0.002428 0.006788
23.460000 0.002201 0.002494 -0.000293
23.470000 0.000845 0.002570 -0.001725
23.480000 0.000000 0.002656 -0.002656
23.490000 0.000000 0.002753 -0.002753
23.500000 0.004609 0.002863 0.001745
23.510000 0.025888 0.002989 0.022899
23.520000 0.013210 0.003133 0.010077
23.530000 0.000000 0.003297 -0.003297
23.540000 0.000000 0.003486 -0.003486
23.550000 0.000000 0.003703 -0.003703
23.560000 0.010820 0.003957 0.006863
23.570000 0.012945 0.004257 0.008688
23.580000 0.000000 0.004619 -0.004619
23.590000 0.000000 0.005073 -0.005073
23.600000 0.012785 0.005676 0.007109
23.610000 0.002285 0.006530 -0.004245
23.620000 0.015291 0.007819 0.007472
23.630000 0.017852 0.009854 0.007998
23.640000 0.027812 0.013115 0.014697
23.650000 0.025148 0.018283 0.006865
23.660000 0.051651 0.026219 0.025432
23.670000 0.073804 0.037853 0.035951
23.680000 0.064608 0.053972 0.010636
23.690000 0.093291 0.074914 0.018377
23.700000 0.109346 0.100230 0.009116
23.710000 0.144125 0.128413 0.015712
23.720000 0.174982 0.156768 0.018214
23.730000 0.196700 0.181518 0.015182
23.740000 0.226252 0.198334 0.027918
23.750000 0.225332 0.203587 0.021745
23.760000 0.227892 0.196009 0.031883
23.770000 0.208253 0.177410 0.030843
23.780000 0.183821 0.151680 0.032142
23.790000 0.135014 0.123116 0.011899
23.800000 0.107536 0.095317 0.012219
23.810000 0.072660 0.070756 0.001905
23.820000 0.059113 0.050728 0.008385
23.830000 0.052537 0.035511 0.017025
23.840000 0.031589 0.024658 0.006931
23.850000 0.017176 0.017334 -0.000157
23.860000 0.017126 0.012607 0.004518
23.870000 0.009680 0.009648 0.000032
23.880000 0.000923 0.007811 -0.006889
23.890000 0.003926 0.006652 -0.002727
23.900000 0.003876 0.005889 -0.002013
23.910000 0.002091 0.005355 -0.003264
23.920000 0.003348 0.004958 -0.001610
23.930000 0.000000 0.004650 -0.004650
23.940000 0.011963 0.004404 0.007559
23.950000 0.000166 0.004207 -0.004041
23.960000 0.005343 0.004048 0.001295
23.970000 0.000000 0.003923 -0.003923
23.980000 0.009607 0.003828 0.005779
23.990000 0.000000 0.003760 -0.003760
24.000000 0.002989 0.003718 -0.000729
24.010000 0.000000 0.003700 -0.003700
24.020000 0.000000 0.003706 -0.003706
24.030000 0.003297 0.003737 -0.000440
24.040000 0.013700 0.003792 0.009908
24.050000 0.013660 0.003875 0.009785
24.060000 0.000000 0.003987 -0.003987
24.070000 0.007046 0.004134 0.002913
24.080000 0.017451 0.004321 0.013130
24.090000 0.000000 0.004561 -0.004561
24.100000 0.013886 0.004876 0.009011
24.110000 0.015590 0.005306 0.010283
24.120000 0.000000 0.005930 -0.005930
24.130000 0.020734 0.006885 0.013850
24.140000 0.011985 0.008400 0.003586
24.150000 0.014996 0.010834 0.004162
24.160000 0.030192 0.014695 0.015497
24.170000 0.027979 0.020625 0.007354
24.180000 0.044482 0.029320 0.015162
24.190000 0.058378 0.041374 0.017004
24.200000 0.038747 0.057051 -0.018304
24.210000 0.084424 0.076034 0.008390
24.220000 0.096575 0.097218 -0.000643
24.230000 0.120050 0.118609 0.001441
24.240000 0.160934 0.137400 0.023535
24.250000 0.160030 0.150365 0.009665
24.260000 0.163910 0.154772 0.009139
24.270000 0.156911 0.149593 0.007318
24.280000 0.159922 0.136070 0.023851
24.290000 0.118095 0.117045 0.001050
24.300000 0.109787 0.095740 0.014047
24.310000 0.074491 0.074901 -0.000410
24.320000 0.069666 0.056444 0.013222
24.330000 0.045255 0.041414 0.003841
24.340000 0.034336 0.030097 0.004239
24.350000 0.026903 0.022256 0.004648
24.360000 0.030787 0.017396 0.013391
24.370000 0.012036 0.015014 -0.002978
24.380000 0.015920 0.014759 0.001161
24.390000 0.015890 0.016517 -0.000627
24.400000 0.019775 0.020386 -0.000611
24.410000 0.028452 0.026587 0.001865
24.420000 0.013617 0.035307 -0.021690
24.430000 0.041885 0.046514 -0.004629
24.440000 0.063185 0.059780 0.003405
24.450000 0.074475 0.074152 0.000323
24.460000 0.071396 0.088108 -0.016712
24.470000 0.105760 0.099687 0.006073
24.480000 0.126190 0.106901 0.019289
24.490000 0.123985 0.108380 0.015605
24.500000 0.093044 0.103865 -0.010821
24.510000 0.099982 0.094242 0.005740
24.520000 0.079055 0.081195 -0.002140
24.530000 0.098618 0.066684 0.031934
24.540000 0.068113 0.052455 0.015658
24.550000 0.032822 0.039751 -0.006928
24.560000 0.045854 0.029245 0.016609
24.570000 0.031895 0.021118 0.010777
24.580000 0.030125 0.015195 0.014930
24.590000 0.000000 0.011096 -0.011096
24.600000 0.000000 0.008381 -0.008381
24.610000 0.000004 0.006635 -0.006632
24.620000 0.000000 0.005528 -0.005528
24.630000 0.000000 0.004819 -0.004819
24.640000 0.000000 0.004350 -0.004350
24.650000 0.000000 0.004023 -0.004023
24.660000 0.000000 0.003782 -0.003782
24.670000 0.004631 0.003597 0.001034
24.680000 0.002427 0.003449 -0.001023
24.690000 0.002837 0.003330 -0.000494
24.700000 0.001068 0.003234 -0.002166
24.710000 0.001478 0.003158 -0.001680
24.720000 0.007547 0.003099 0.004448
24.730000 0.007086 0.003055 0.004031
24.740000 0.010107 0.003025 0.007082
24.750000 0.006600 0.003008 0.003592
24.760000 0.000000 0.003004 -0.003004
24.770000 0.010467 0.003012 0.007455
24.780000 0.000000 0.003032 -0.003032
24.790000 0.000000 0.003063 -0.003063
24.800000 0.000000 0.003107 -0.003107
24.810000 0.000000 0.003164 -0.003164
24.820000 0.010342 0.003234 0.007107
24.830000 0.000000 0.003319 -0.003319
24.840000 0.000000 0.003419 -0.003419
24.850000 0.012446 0.003536 0.008910
24.860000 0.003278 0.003673 -0.000394
24.870000 0.001949 0.003831 -0.001882
24.880000 0.000000 0.004014 -0.004014
24.890000 0.000595 0.004226 -0.003632
24.900000 0.010148 0.004473 0.005676
24.910000 0.005771 0.004760 0.001011
24.920000 0.000000 0.005102 -0.005102
24.930000 0.000000 0.005516 -0.005516
24.940000 0.000000 0.006039 -0.006039
24.950000 0.000019 0.006735 -0.006716
24.960000 0.026987 0.007722 0.019265
24.970000 0.010422 0.009201 0.001221
24.980000 0.011270 0.011496 -0.000226
24.990000 0.020827 0.015095 0.005732
25.000000 0.027333 0.020659 0.006674
25.010000 0.026006 0.028996 -0.002990
25.020000 0.031207 0.040947 -0.009740
25.030000 0.055131 0.057199 -0.002068
25.040000 0.083842 0.078012 0.005831
25.050000 0.088176 0.102936 -0.014760
25.060000 0.137349 0.130567 0.006782
25.070000 0.148650 0.158418 -0.009768
25.080000 0.169959 0.183075 -0.013116
25.090000 0.190403 0.200823 -0.010421
25.100000 0.196910 0.208733 -0.011823
25.110000 0.189492 0.205571 -0.016079
25.120000 0.206883 0.192087 0.014796
25.130000 0.180311 0.170788 0.009523
25.140000 0.153296 0.145313 0.007983
25.150000 0.124983 0.119473 0.005509
25.160000 0.103193 0.096437 0.006756
25.170000 0.070962 0.078368 -0.007406
25.180000 0.056138 0.066398 -0.010260
25.190000 0.049158 0.060737 -0.011579
25.200000 0.057844 0.060841 -0.002998
25.210000 0.060007 0.065562 -0.005556
25.220000 0.067822 0.073289 -0.005467
25.230000 0.082176 0.082091 0.000085
25.240000 0.075625 0.089938 -0.014313
25.250000 0.087367 0.095047 -0.007680
25.260000 0.099972 0.096267 0.003706
25.270000 0.085594 0.093402 -0.007808
25.280000 0.087751 0.087383 0.000368
25.290000 0.073374 0.080057 -0.006683
25.300000 0.055941 0.073658 -0.017717
25.310000 0.062897 0.070276 -0.007379
25.320000 0.082904 0.071514 0.011390
25.330000 0.060692 0.078255 -0.017563
25.340000 0.070252 0.090490 -0.020239
25.350000 0.104636 0.107196 -0.002560
25.360000 0.118114 0.126320 -0.008205
25.370000 0.138133 0.144930 -0.006797
25.380000 0.145082 0.159641 -0.014560
25.390000 0.181645 0.167344 0.014301
25.400000 0.180758 0.166086 0.014672
25.410000 0.167691 0.155774 0.011918
25.420000 0.148520 0.138244 0.010276
25.430000 0.108027 0.116507 -0.008480
25.440000 0.089727 0.093664 -0.003937
25.450000 0.077098 0.072189 0.004908
25.460000 0.048350 0.053669 -0.005319
25.470000 0.033109 0.038824 -0.005715
25.480000 0.031789 0.027674 0.004115
25.490000 0.020467 0.019768 0.000699
25.500000 0.006958 0.014431 -0.007474
25.510000 0.000858 0.010962 -0.010104
25.520000 0.001719 0.008753 -0.007035
25.530000 0.012598 0.007345 0.005253
25.540000 0.006494 0.006421 0.000073
25.550000 0.006929 0.005784 0.001145
25.560000 0.000387 0.005316 -0.004929
25.570000 0.000819 0.004952 -0.004132
25.580000 0.000000 0.004656 -0.004656
25.590000 0.008646 0.004409 0.004236
25.600000 0.004286 0.004201 0.000085
25.610000 0.002544 0.004022 -0.001478
25.620000 0.008631 0.003870 0.004761
25.630000 0.005582 0.003740 0.001842
25.640000 0.000000 0.003630 -0.003630
25.650000 0.000000 0.003537 -0.003537
25.660000 0.000000 0.003459 -0.003459
25.670000 0.000000 0.003395 -0.003395
25.680000 0.000000 0.003344 -0.003344
25.690000 0.001654 0.003304 -0.001650
25.700000 0.008183 0.003276 0.004907
25.710000 0.009490 0.003258 0.006233
25.720000 0.000348 0.003250 -0.002902
25.730000 0.010366 0.003251 0.007115
25.740000 0.000350 0.003262 -0.002912
25.750000 0.000000 0.003283 -0.003283
25.760000 0.000000 0.003313 -0.003313
25.770000 0.000000 0.003352 -0.003352
25.780000 0.018208 0.003402 0.014806
25.790000 0.004284 0.003462 0.000822
25.800000 0.000000 0.003532 -0.003532
25.810000 0.006030 0.003614 0.002416
25.820000 0.006033 0.003708 0.002324
25.830000 0.005604 0.003816 0.001788
25.840000 0.000000 0.003938 -0.003938
25.850000 0.000000 0.004075 -0.004075
25.860000 0.002572 0.004230 -0.001658
25.870000 0.002145 0.004404 -0.002259
25.880000 0.000000 0.004600 -0.004600
25.890000 0.001724 0.004819 -0.003096
25.900000 0.001729 0.005067 -0.003338
25.910000 0.020461 0.005345 0.015116
25.920000 0.007403 0.005659 0.001744
25.930000 0.000000 0.006014 -0.006014
25.940000 0.002631 0.006417 -0.003787
25.950000 0.012655 0.006877 0.005778
25.960000 0.000000 0.007403 -0.007403
25.970000 0.007013 0.008012 -0.000999
25.980000 0.004844 0.008724 -0.003881
25.990000 0.015739 0.009576 0.006163
26.000000 0.009216 0.010629 -0.001413
26.010000 0.012714 0.011997 0.000716
26.020000 0.006190 0.013883 -0.007694
26.030000 0.018829 0.016641 0.002188
26.040000 0.026672 0.020851 0.005822
26.050000 0.040619 0.027403 0.013215
26.060000 0.041497 0.037554 0.003943
26.070000 0.062409 0.052901 0.009508
26.080000 0.091150 0.075245 0.015905
26.090000 0.119899 0.106282 0.013617
26.100000 0.161267 0.147150 0.014117
26.110000 0.175649 0.197876 -0.022227
26.120000 0.242703 0.256831 -0.014128
26.130000 0.294526 0.320289 -0.025763
26.140000 0.382042 0.382351 -0.000310
26.150000 0.422110 0.435718 -0.013608
26.160000 0.505708 0.473559 0.032149
26.170000 0.556224 0.491417 0.064807
26.180000 0.517490 0.487678 0.029812
26.190000 0.486161 0.463257 0.022903
26.200000 0.443944 0.421872 0.022071
26.210000 0.349924 0.369944 -0.020020
26.220000 0.266349 0.314877 -0.048528
26.230000 0.233713 0.262879 -0.029166
26.240000 0.201511 0.217814 -0.016302
26.250000 0.166700 0.181111 -0.014412
26.260000 0.170196 0.152222 0.017974
26.270000 0.113617 0.129403 -0.015786
26.280000 0.084028 0.110627 -0.026599
26.290000 0.078384 0.094256 -0.015871
26.300000 0.066210 0.079328 -0.013118
26.310000 0.059261 0.065535 -0.006274
26.320000 0.052745 0.053006 -0.000261
26.330000 0.039266 0.042021 -0.002755
26.340000 0.036670 0.032800 0.003870
26.350000 0.000000 0.025401 -0.025401
26.360000 0.015806 0.019718 -0.003913
26.370000 0.012775 0.015520 -0.002745
26.380000 0.012356 0.012512 -0.000156
26.390000 0.000000 0.010394 -0.010394
26.400000 0.001506 0.008906 -0.007400
26.410000 0.008053 0.007840 0.000213
26.420000 0.000000 0.007050 -0.007050
26.430000 0.001121 0.006438 -0.005317
26.440000 0.001573 0.005942 -0.004369
26.450000 0.000000 0.005526 -0.005526
26.460000 0.002913 0.005167 -0.002254
26.470000 0.015991 0.004852 0.011139
26.480000 0.008606 0.004573 0.004033
26.490000 0.007752 0.004324 0.003429
26.500000 0.005156 0.004100 0.001057
26.510000 0.001254 0.003898 -0.002644
26.520000 0.000000 0.003715 -0.003715
26.530000 0.000000 0.003550 -0.003550
26.540000 0.001734 0.003399 -0.001666
26.550000 0.000000 0.003262 -0.003262
26.560000 0.006112 0.003137 0.002975
26.570000 0.000028 0.003023 -0.002995
26.580000 0.003955 0.002918 0.001038
26.590000 0.000000 0.002821 -0.002821
26.600000 0.004840 0.002733 0.002107
26.610000 0.000000 0.002652 -0.002652
26.620000 0.000000 0.002577 -0.002577
26.630000 0.000000 0.002508 -0.002508
26.640000 0.000000 0.002445 -0.002445
26.650000 0.017908 0.002386 0.015522
26.660000 0.000055 0.002332 -0.002277
26.670000 0.000000 0.002283 -0.002283
26.680000 0.000915 0.002237 -0.001323
26.690000 0.000000 0.002195 -0.002195
26.700000 0.000000 0.002157 -0.002157
26.710000 0.009591 0.002122 0.007469
26.720000 0.002610 0.002090 0.000521
26.730000 0.006946 0.002061 0.004886
26.740000 0.010408 0.002034 0.008374
26.750000 0.000000 0.002010 -0.002010
26.760000 0.014274 0.001989 0.012285
26.770000 0.007275 0.001969 0.005306
26.780000 0.000000 0.001953 -0.001953
26.790000 0.000000 0.001938 -0.001938
26.800000 0.001924 0.001925 -0.000001
26.810000 0.000000 0.001915 -0.001915
26.820000 0.010086 0.001906 0.008180
26.830000 0.000446 0.001899 -0.001454
26.840000 0.004732 0.001894 0.002838
26.850000 0.000000 0.001891 -0.001891
26.860000 0.000000 0.001890 -0.001890
26.870000 0.001894 0.001891 0.000003
26.880000 0.000000 0.001894 -0.001894
26.890000 0.000000 0.001898 -0.001898
26.900000 0.000000 0.001904 -0.001904
26.910000 0.002863 0.001912 0.000950
26.920000 0.000000 0.001922 -0.001922
26.930000 0.000945 0.001934 -0.000989
26.940000 0.000000 0.001948 -0.001948
26.950000 0.007732 0.001964 0.005768
26.960000 0.008515 0.001982 0.006533
26.970000 0.000000 0.002002 -0.002002
26.980000 0.007030 0.002025 0.005006
26.990000 0.000000 0.002049 -0.002049
27.000000 0.002935 0.002077 0.000859
27.010000 0.000000 0.002106 -0.002106
27.020000 0.000000 0.002139 -0.002139
27.030000 0.000000 0.002175 -0.002175
27.040000 0.000000 0.002213 -0.002213
27.050000 0.000000 0.002255 -0.002255
27.060000 0.011992 0.002301 0.009691
27.070000 0.000000 0.002350 -0.002350
27.080000 0.000940 0.002403 -0.001464
27.090000 0.000000 0.002461 -0.002461
27.100000 0.006866 0.002524 0.004342
27.110000 0.000000 0.002593 -0.002593
27.120000 0.000000 0.002667 -0.002667
27.130000 0.000953 0.002749 -0.001796
27.140000 0.001747 0.002838 -0.001091
27.150000 0.002532 0.002937 -0.000405
27.160000 0.000000 0.003048 -0.003048
27.170000 0.001937 0.003176 -0.001239
27.180000 0.004041 0.003328 0.000712
27.190000 0.007004 0.003519 0.003485
27.200000 0.000403 0.003767 -0.003364
27.210000 0.004238 0.004103 0.000135
27.220000 0.012441 0.004565 0.007876
27.230000 0.000000 0.005199 -0.005199
27.240000 0.005762 0.006050 -0.000288
27.250000 0.001764 0.007149 -0.005385
27.260000 0.006923 0.008501 -0.001578
27.270000 0.009022 0.010073 -0.001051
27.280000 0.011572 0.011778 -0.000207
27.290000 0.002352 0.013480 -0.011127
27.300000 0.000116 0.014998 -0.014882
27.310000 0.009618 0.016153 -0.006535
27.320000 0.009125 0.016831 -0.007706
27.330000 0.004699 0.017030 -0.012332
27.340000 0.000000 0.016837 -0.016837
27.350000 0.002396 0.016368 -0.013972
27.360000 0.013662 0.015738 -0.002076
27.370000 0.011417 0.015072 -0.003656
27.380000 0.000000 0.014507 -0.014507
27.390000 0.012606 0.014177 -0.001572
27.400000 0.011252 0.014215 -0.002963
27.410000 0.015541 0.014769 0.000772
27.420000 0.013319 0.016057 -0.002738
27.430000 0.007598 0.018438 -0.010840
27.440000 0.038030 0.022503 0.015527
27.450000 0.033617 0.029167 0.004450
27.460000 0.067100 0.039718 0.027382
27.470000 0.080103 0.055783 0.024320
27.480000 0.067441 0.079144 -0.011702
27.490000 0.128336 0.111377 0.016959
27.500000 0.170532 0.153354 0.017178
27.510000 0.207049 0.204675 0.002374
27.520000 0.262744 0.263177 -0.000433
27.530000 0.307100 0.324613 -0.017513
27.540000 0.371505 0.382725 -0.011220
27.550000 0.436325 0.430140 0.006186
27.560000 0.475483 0.460459 0.015024
27.570000 0.475874 0.470497 0.005377
27.580000 0.527659 0.460744 0.066915
27.590000 0.449255 0.434010 0.015244
27.600000 0.426162 0.394083 0.032079
27.610000 0.361256 0.345240 0.016016
27.620000 0.308128 0.292056 0.016072
27.630000 0.245837 0.239024 0.006813
27.640000 0.197936 0.189998 0.007938
27.650000 0.165687 0.147733 0.017954
27.660000 0.122142 0.113742 0.008401
27.670000 0.092073 0.088459 0.003614
27.680000 0.091196 0.071532 0.019665
27.690000 0.065919 0.062069 0.003850
27.700000 0.049373 0.058832 -0.009459
27.710000 0.053703 0.060340 -0.006637
27.720000 0.039771 0.064936 -0.025165
27.730000 0.058035 0.070830 -0.012795
27.740000 0.071098 0.076182 -0.005083
27.750000 0.081965 0.079320 0.002645
27.760000 0.078488 0.079153 -0.000666
27.770000 0.064106 0.075560 -0.011454
27.780000 0.071951 0.069409 0.002542
27.790000 0.048430 0.062181 -0.013751
27.800000 0.049748 0.055533 -0.005785
27.810000 0.049739 0.051050 -0.001311
27.820000 0.061073 0.050162 0.010911
27.830000 0.058020 0.054113 0.003907
27.840000 0.068921 0.063919 0.005002
27.850000 0.088944 0.080282 0.008662
27.860000 0.115956 0.103447 0.012509
27.870000 0.118133 0.133024 -0.014891
27.880000 0.159950 0.167791 -0.007841
27.890000 0.216113 0.205509 0.010604
27.900000 0.241389 0.242936 -0.001548
27.910000 0.281447 0.276337 0.005110
27.920000 0.321528 0.302523 0.019005
27.930000 0.373778 0.319516 0.054262
27.940000 0.352912 0.326093 0.026819
27.950000 0.356406 0.321044 0.035362
27.960000 0.321175 0.303561 0.017614
27.970000 0.268076 0.274589 -0.006512
27.980000 0.212822 0.237396 -0.024575
27.990000 0.171045 0.196521 -0.025477
28.000000 0.127546 0.156239 -0.028693
28.010000 0.088384 0.119722 -0.031338
28.020000 0.078410 0.088860 -0.010450
28.030000 0.056665 0.064362 -0.007697
28.040000 0.033632 0.045998 -0.012366
28.050000 0.022773 0.032924 -0.010152
28.060000 0.026299 0.024017 0.002282
28.070000 0.022407 0.018143 0.004265
28.080000 0.012874 0.014334 -0.001459
28.090000 0.008985 0.011852 -0.002867
28.100000 0.012079 0.010188 0.001891
28.110000 0.014288 0.009016 0.005272
28.120000 0.002581 0.008139 -0.005558
28.130000 0.000000 0.007446 -0.007446
28.140000 0.003099 0.006875 -0.003776
28.150000 0.008794 0.006390 0.002404
28.160000 0.000000 0.005971 -0.005971
28.170000 0.007141 0.005605 0.001537
28.180000 0.000000 0.005281 -0.005281
28.190000 0.009409 0.004995 0.004414
28.200000 0.003366 0.004740 -0.001374
28.210000 0.007326 0.004512 0.002814
28.220000 0.003461 0.004308 -0.000847
28.230000 0.000457 0.004124 -0.003667
28.240000 0.000000 0.003958 -0.003958
28.250000 0.006650 0.003809 0.002842
28.260000 0.000000 0.003673 -0.003673
28.270000 0.002833 0.003550 -0.000718
28.280000 0.008111 0.003439 0.004672
28.290000 0.000000 0.003338 -0.003338
28.300000 0.000000 0.003246 -0.003246
28.310000 0.002603 0.003162 -0.000559
28.320000 0.011800 0.003086 0.008713
28.330000 0.001402 0.003018 -0.001616
28.340000 0.000000 0.002955 -0.002955
28.350000 0.000000 0.002899 -0.002899
28.360000 0.000000 0.002848 -0.002848
28.370000 0.000000 0.002802 -0.002802
28.380000 0.000000 0.002761 -0.002761
28.390000 0.008243 0.002725 0.005518
28.400000 0.000000 0.002693 -0.002693
28.410000 0.000068 0.002665 -0.002596
28.420000 0.000000 0.002641 -0.002641
28.430000 0.004947 0.002620 0.002327
28.440000 0.000000 0.002604 -0.002604
28.450000 0.000000 0.002590 -0.002590
28.460000 0.000000 0.002580 -0.002580
28.470000 0.000000 0.002574 -0.002574
28.480000 0.000000 0.002570 -0.002570
28.490000 0.006460 0.002570 0.003890
28.500000 0.006050 0.002573 0.003477
28.510000 0.013039 0.002579 0.010460
28.520000 0.000000 0.002589 -0.002589
28.530000 0.003068 0.002601 0.000467
28.540000 0.000000 0.002618 -0.002618
28.550000 0.018777 0.002637 0.016140
28.560000 0.000000 0.002660 -0.002660
28.570000 0.005745 0.002686 0.003059
28.580000 0.004885 0.002716 0.002168
28.590000 0.000000 0.002751 -0.002751
28.600000 0.000000 0.002789 -0.002789
28.610000 0.000104 0.002831 -0.002727
28.620000 0.000000 0.002878 -0.002878
28.630000 0.000516 0.002930 -0.002414
28.640000 0.002668 0.002987 -0.000319
28.650000 0.000000 0.003049 -0.003049
28.660000 0.000410 0.003118 -0.002708
28.670000 0.003398 0.003193 0.000206
28.680000 0.000000 0.003274 -0.003274
28.690000 0.004977 0.003364 0.001613
28.700000 0.000000 0.003461 -0.003461
28.710000 0.006490 0.003568 0.002922
28.720000 0.000000 0.003684 -0.003684
28.730000 0.000000 0.003812 -0.003812
28.740000 0.007759 0.003952 0.003807
28.750000 0.005391 0.004105 0.001286
28.760000 0.007795 0.004274 0.003522
28.770000 0.000000 0.004460 -0.004460
28.780000 0.012998 0.004665 0.008333
28.790000 0.000000 0.004892 -0.004892
28.800000 0.000000 0.005145 -0.005145
28.810000 0.000000 0.005426 -0.005426
28.820000 0.000000 0.005740 -0.005740
28.830000 0.010375 0.006093 0.004282
28.840000 0.000000 0.006491 -0.006491
28.850000 0.000000 0.006943 -0.006943
28.860000 0.000000 0.007458 -0.007458
28.870000 0.000000 0.008052 -0.008052
28.880000 0.014182 0.008747 0.005435
28.890000 0.000000 0.009582 -0.009582
28.900000 0.001859 0.010622 -0.008764
28.910000 0.009407 0.011992 -0.002585
28.920000 0.016093 0.013912 0.002181
28.930000 0.018417 0.016767 0.001650
28.940000 0.013351 0.021186 -0.007834
28.950000 0.022642 0.028121 -0.005479
28.960000 0.035429 0.038897 -0.003468
28.970000 0.064748 0.055163 0.009585
28.980000 0.085375 0.078701 0.006674
28.990000 0.133851 0.111057 0.022794
29.000000 0.127490 0.153010 -0.025521
29.010000 0.177710 0.203960 -0.026251
29.020000 0.244492 0.261376 -0.016884
29.030000 0.306034 0.320464 -0.014430
29.040000 0.350617 0.374336 -0.023719
29.050000 0.445685 0.415123 0.030562
29.060000 0.463716 0.436066 0.027650
29.070000 0.472152 0.433555 0.038597
29.080000 0.475387 0.408063 0.067324
29.090000 0.371506 0.364025 0.007481
29.100000 0.309878 0.308630 0.001248
29.110000 0.241701 0.249677 -0.007976
29.120000 0.209683 0.193649 0.016034
29.130000 0.119742 0.144837 -0.025095
29.140000 0.087295 0.105315 -0.018020
29.150000 0.060050 0.075333 -0.015283
29.160000 0.040670 0.053903 -0.013233
29.170000 0.021702 0.039393 -0.017691
29.180000 0.016260 0.030036 -0.013776
29.190000 0.021678 0.024255 -0.002578
29.200000 0.014937 0.020829 -0.005893
29.210000 0.000000 0.018912 -0.018912
29.220000 0.007096 0.017991 -0.010895
29.230000 0.001643 0.017825 -0.016182
29.240000 0.002318 0.018400 -0.016083
