# 2Theta  Intensity_Obs  Intensity_Fit
12.910773 0.080621 0.085866
12.921639 0.083790 0.085867
12.932506 0.083820 0.085869
12.943372 0.084251 0.085871
12.954238 0.082006 0.085873
12.965105 0.083913 0.085875
12.975971 0.084712 0.085877
12.986838 0.085727 0.085880
12.997704 0.085235 0.085882
13.008571 0.084405 0.085884
13.019437 0.084282 0.085886
13.030304 0.086373 0.085888
13.041170 0.083451 0.085891
13.052036 0.082405 0.085893
13.062903 0.081206 0.085895
13.073769 0.084866 0.085898
13.084636 0.081913 0.085900
13.095502 0.082590 0.085902
13.106369 0.086466 0.085905
13.117235 0.081913 0.085907
13.128101 0.082436 0.085910
13.138968 0.082559 0.085912
13.149834 0.084528 0.085915
13.160701 0.082405 0.085918
13.171567 0.082467 0.085920
13.182434 0.082006 0.085923
13.193300 0.086496 0.085926
13.204167 0.079822 0.085928
13.215033 0.082405 0.085931
13.225899 0.085205 0.085934
13.236766 0.081790 0.085937
13.247632 0.082467 0.085940
13.258499 0.082651 0.085943
13.269365 0.083144 0.085946
13.280232 0.085543 0.085949
13.291098 0.082252 0.085952
13.301965 0.084220 0.085955
13.312831 0.080591 0.085958
13.323697 0.080714 0.085961
13.334564 0.083082 0.085964
13.345430 0.083820 0.085967
13.356297 0.082775 0.085971
13.367163 0.085943 0.085974
13.378030 0.082067 0.085977
13.388896 0.081821 0.085981
13.399762 0.081329 0.085984
13.410629 0.086035 0.085987
13.421495 0.081667 0.085991
13.432362 0.081421 0.085994
13.443228 0.086035 0.085998
13.454095 0.084589 0.086002
13.464961 0.085082 0.086005
13.475828 0.082744 0.086009
13.486694 0.079514 0.086013
13.497560 0.082528 0.086016
13.508427 0.082928 0.086020
13.519293 0.081483 0.086024
13.530160 0.083420 0.086028
13.541026 0.082805 0.086032
13.551893 0.083082 0.086036
13.562759 0.084620 0.086040
13.573626 0.081267 0.086044
13.584492 0.082836 0.086048
13.595358 0.081329 0.086052
13.606225 0.085789 0.086056
13.617091 0.083021 0.086061
13.627958 0.083636 0.086065
13.638824 0.083790 0.086069
13.649691 0.082682 0.086074
13.660557 0.084958 0.086078
13.671423 0.082221 0.086083
13.682290 0.082959 0.086087
13.693156 0.083205 0.086092
13.704023 0.082621 0.086096
13.714889 0.081667 0.086101
13.725756 0.082559 0.086106
13.736622 0.079237 0.086111
13.747489 0.082621 0.086116
13.758355 0.082898 0.086120
13.769221 0.080591 0.086125
13.780088 0.083820 0.086130
13.790954 0.082682 0.086135
13.801821 0.084835 0.086141
13.812687 0.078745 0.086146
13.823554 0.084835 0.086151
13.834420 0.082067 0.086156
13.845287 0.081421 0.086162
13.856153 0.080406 0.086167
13.867019 0.082436 0.086173
13.877886 0.081759 0.086178
13.888752 0.084036 0.086184
13.899619 0.079914 0.086189
13.910485 0.081483 0.086195
13.921352 0.082928 0.086201
13.932218 0.084743 0.086207
13.943084 0.081206 0.086213
13.953951 0.080006 0.086219
13.964817 0.082990 0.086225
13.975684 0.082713 0.086231
13.986550 0.085943 0.086237
13.997417 0.081175 0.086244
14.008283 0.080806 0.086250
14.019150 0.082375 0.086257
14.030016 0.083390 0.086263
14.040882 0.080314 0.086270
14.051749 0.083851 0.086277
14.062615 0.084097 0.086283
14.073482 0.079852 0.086290
14.084348 0.082682 0.086297
14.095215 0.079114 0.086304
14.106081 0.081698 0.086312
14.116948 0.083574 0.086319
14.127814 0.082375 0.086326
14.138680 0.080221 0.086334
14.149547 0.080621 0.086341
14.160413 0.080744 0.086349
14.171280 0.083267 0.086357
14.182146 0.083513 0.086365
14.193013 0.083021 0.086373
14.203879 0.081575 0.086381
14.214745 0.082867 0.086389
14.225612 0.082898 0.086397
14.236478 0.079176 0.086406
14.247345 0.079329 0.086414
14.258211 0.082098 0.086423
14.269078 0.082590 0.086432
14.279944 0.080498 0.086441
14.290811 0.082990 0.086450
14.301677 0.080744 0.086459
14.312543 0.081636 0.086469
14.323410 0.081421 0.086478
14.334276 0.080129 0.086488
14.345143 0.081606 0.086498
14.356009 0.082528 0.086508
14.366876 0.082867 0.086518
14.377742 0.081606 0.086529
14.388609 0.082959 0.086540
14.399475 0.084313 0.086550
14.410341 0.080560 0.086561
14.421208 0.079299 0.086572
14.432074 0.084128 0.086584
14.442941 0.082805 0.086595
14.453807 0.083174 0.086607
14.464674 0.081267 0.086619
14.475540 0.082559 0.086632
14.486407 0.082098 0.086644
14.497273 0.081175 0.086657
14.508139 0.080837 0.086670
14.519006 0.085604 0.086683
14.529872 0.084251 0.086697
14.540739 0.084282 0.086710
14.551605 0.083697 0.086725
14.562472 0.083267 0.086739
14.573338 0.084005 0.086754
14.584204 0.082405 0.086769
14.595071 0.080837 0.086784
14.605937 0.082928 0.086800
14.616804 0.084251 0.086816
14.627670 0.083082 0.086833
14.638537 0.085543 0.086850
14.649403 0.081852 0.086867
14.660270 0.082528 0.086885
14.671136 0.080252 0.086903
14.682002 0.086004 0.086921
14.692869 0.083328 0.086941
14.703735 0.084897 0.086960
14.714602 0.086712 0.086980
14.725468 0.081513 0.087001
14.736335 0.081083 0.087022
14.747201 0.080437 0.087044
14.758067 0.081237 0.087067
14.768934 0.081975 0.087090
14.779800 0.083144 0.087114
14.790667 0.082928 0.087138
14.801533 0.085082 0.087164
14.812400 0.085543 0.087190
14.823266 0.084958 0.087217
14.834133 0.081114 0.087245
14.844999 0.083790 0.087273
14.855865 0.086004 0.087303
14.866732 0.085543 0.087334
14.877598 0.085112 0.087365
14.888465 0.086066 0.087398
14.899331 0.082006 0.087432
14.910198 0.085082 0.087467
14.921064 0.082528 0.087504
14.931931 0.084805 0.087542
14.942797 0.084682 0.087581
14.953663 0.084559 0.087622
14.964530 0.085974 0.087665
14.975396 0.083728 0.087709
14.986263 0.086312 0.087756
14.997129 0.086558 0.087804
15.007996 0.084128 0.087854
15.018862 0.084128 0.087907
15.029729 0.084251 0.087961
15.040595 0.085051 0.088019
15.051461 0.085881 0.088079
15.062328 0.083113 0.088142
15.073194 0.086435 0.088208
15.084061 0.084374 0.088277
15.094927 0.084374 0.088350
15.105794 0.089603 0.088427
15.116660 0.087173 0.088508
15.127526 0.083759 0.088593
15.138393 0.090003 0.088683
15.149259 0.086066 0.088778
15.160126 0.089819 0.088878
15.170992 0.088311 0.088985
15.181859 0.088680 0.089098
15.192725 0.085512 0.089218
15.203592 0.091018 0.089346
15.214458 0.089942 0.089482
15.225324 0.089142 0.089627
15.236191 0.087327 0.089782
15.247057 0.088004 0.089948
15.257924 0.089511 0.090127
15.268790 0.091726 0.090319
15.279657 0.088096 0.090525
15.290523 0.093817 0.090749
15.301389 0.091910 0.090991
15.312256 0.093448 0.091255
15.323122 0.092341 0.091542
15.333989 0.093202 0.091858
15.344855 0.091726 0.092207
15.355722 0.093602 0.092593
15.366588 0.092310 0.093025
15.377455 0.091480 0.093511
15.388321 0.094802 0.094060
15.399187 0.095694 0.094687
15.410054 0.098339 0.095406
15.420920 0.097508 0.096236
15.431787 0.101476 0.097198
15.442653 0.102338 0.098317
15.453520 0.102461 0.099621
15.464386 0.105814 0.101142
15.475253 0.104891 0.102913
15.486119 0.110058 0.104971
15.496985 0.108121 0.107352
15.507852 0.111074 0.110093
15.518718 0.112027 0.113227
15.529585 0.116180 0.116781
15.540451 0.120055 0.120774
15.551318 0.118210 0.125206
15.562184 0.123593 0.130058
15.573051 0.119194 0.135280
15.583917 0.126761 0.140786
15.594783 0.131129 0.146454
15.605650 0.131929 0.152128
15.616516 0.136297 0.157632
15.627383 0.135158 0.162790
15.638249 0.138942 0.167444
15.649116 0.140295 0.171450
15.659982 0.139157 0.174669
15.670848 0.142633 0.176943
15.681715 0.144325 0.178097
15.692581 0.140726 0.177963
15.703448 0.143740 0.176434
15.714314 0.146909 0.173517
15.725181 0.146047 0.169352
15.736047 0.144909 0.164197
15.746914 0.145955 0.158370
15.757780 0.143094 0.152195
15.768646 0.138604 0.145953
15.779513 0.137958 0.139863
15.790379 0.134759 0.134081
15.801246 0.132113 0.128708
15.812112 0.124269 0.123799
15.822979 0.122332 0.119377
15.833845 0.119102 0.115443
15.844711 0.116303 0.111980
15.855578 0.108121 0.108958
15.866444 0.111658 0.106343
15.877311 0.107044 0.104094
15.888177 0.106767 0.102171
15.899044 0.102276 0.100531
15.909910 0.101753 0.099134
15.920777 0.099231 0.097946
15.931643 0.095970 0.096932
15.942509 0.094432 0.096065
15.953376 0.093971 0.095318
15.964242 0.095017 0.094671
15.975109 0.095909 0.094107
15.985975 0.095017 0.093612
15.996842 0.093602 0.093173
16.007708 0.091018 0.092782
16.018575 0.090680 0.092430
16.029441 0.090157 0.092113
16.040307 0.089911 0.091825
16.051174 0.089572 0.091562
16.062040 0.089972 0.091322
16.072907 0.086435 0.091101
16.083773 0.089111 0.090897
16.094640 0.090557 0.090710
16.105506 0.090311 0.090536
16.116373 0.089603 0.090375
16.127239 0.088896 0.090226
16.138105 0.087850 0.090087
16.148972 0.088465 0.089958
16.159838 0.089911 0.089837
16.170705 0.084958 0.089725
16.181571 0.085389 0.089620
16.192438 0.086343 0.089522
16.203304 0.091603 0.089430
16.214170 0.087512 0.089343
16.225037 0.088650 0.089263
16.235903 0.085112 0.089187
16.246770 0.089419 0.089115
16.257636 0.090126 0.089048
16.268503 0.089695 0.088985
16.279369 0.086496 0.088926
16.290236 0.086989 0.088870
16.301102 0.088034 0.088817
16.311968 0.089173 0.088768
16.322835 0.086127 0.088721
16.333701 0.089880 0.088676
16.344568 0.088250 0.088635
16.355434 0.089296 0.088595
16.366301 0.085789 0.088558
16.377167 0.083728 0.088522
16.388033 0.089480 0.088489
16.398900 0.086589 0.088457
16.409766 0.086927 0.088427
16.420633 0.083759 0.088399
16.431499 0.086189 0.088372
16.442366 0.086650 0.088347
16.453232 0.088557 0.088323
16.464099 0.086035 0.088300
16.474965 0.086620 0.088279
16.485831 0.087450 0.088258
16.496698 0.084805 0.088239
16.507564 0.087512 0.088221
16.518431 0.086927 0.088204
16.529297 0.086620 0.088187
16.540164 0.086158 0.088172
16.551030 0.088957 0.088158
16.561897 0.087696 0.088144
16.572763 0.086835 0.088131
16.583629 0.086620 0.088119
16.594496 0.085389 0.088107
16.605362 0.088650 0.088096
16.616229 0.086681 0.088086
16.627095 0.087604 0.088076
16.637962 0.088065 0.088067
16.648828 0.087819 0.088059
16.659695 0.083451 0.088051
16.670561 0.085328 0.088043
16.681427 0.086558 0.088036
16.692294 0.085604 0.088030
16.703160 0.086343 0.088024
16.714027 0.088926 0.088018
16.724893 0.087819 0.088013
16.735760 0.085205 0.088009
16.746626 0.086773 0.088004
16.757492 0.085235 0.088000
16.768359 0.089296 0.087997
16.779225 0.086773 0.087993
16.790092 0.085328 0.087990
16.800958 0.083544 0.087988
16.811825 0.083667 0.087985
16.822691 0.090618 0.087983
16.833558 0.082805 0.087981
16.844424 0.086373 0.087980
16.855290 0.085943 0.087979
16.866157 0.088096 0.087978
16.877023 0.087081 0.087977
16.887890 0.085328 0.087977
16.898756 0.085666 0.087976
16.909623 0.086927 0.087976
16.920489 0.088803 0.087976
16.931355 0.088773 0.087977
16.942222 0.086896 0.087977
16.953088 0.090987 0.087978
16.963955 0.089665 0.087979
16.974821 0.085389 0.087980
16.985688 0.086189 0.087982
16.996554 0.087819 0.087983
17.007421 0.087542 0.087985
17.018287 0.087850 0.087987
17.029153 0.084712 0.087989
17.040020 0.090864 0.087991
17.050886 0.087419 0.087993
17.061753 0.086743 0.087996
17.072619 0.089234 0.087998
17.083486 0.087635 0.088001
17.094352 0.086558 0.088004
17.105219 0.087450 0.088007
17.116085 0.086527 0.088010
17.126951 0.089142 0.088013
17.137818 0.087019 0.088017
17.148684 0.085635 0.088020
17.159551 0.087235 0.088024
17.170417 0.086835 0.088027
17.181284 0.085543 0.088031
17.192150 0.087942 0.088035
17.203017 0.085420 0.088039
17.213883 0.086466 0.088043
17.224749 0.086281 0.088047
17.235616 0.086189 0.088052
17.246482 0.089542 0.088056
17.257349 0.089234 0.088061
17.268215 0.088773 0.088065
17.279082 0.089296 0.088070
17.289948 0.086312 0.088075
17.300814 0.086435 0.088079
17.311681 0.087112 0.088084
17.322547 0.085266 0.088089
17.333414 0.087696 0.088094
17.344280 0.084866 0.088100
17.355147 0.087358 0.088105
17.366013 0.085082 0.088110
17.376880 0.087850 0.088115
17.387746 0.086743 0.088121
17.398612 0.087573 0.088126
17.409479 0.085851 0.088132
17.420345 0.084528 0.088138
17.431212 0.085758 0.088143
17.442078 0.087019 0.088149
17.452945 0.086589 0.088155
17.463811 0.087758 0.088161
17.474677 0.083974 0.088167
17.485544 0.088311 0.088173
17.496410 0.086343 0.088179
17.507277 0.088865 0.088185
17.518143 0.086958 0.088191
17.529010 0.086743 0.088197
17.539876 0.087358 0.088203
17.550743 0.086373 0.088210
17.561609 0.083082 0.088216
17.572475 0.083544 0.088222
17.583342 0.087727 0.088229
17.594208 0.087819 0.088235
17.605075 0.087573 0.088242
17.615941 0.087788 0.088248
17.626808 0.085082 0.088255
17.637674 0.088342 0.088262
17.648541 0.086527 0.088269
17.659407 0.086743 0.088275
17.670273 0.084005 0.088282
17.681140 0.087235 0.088289
17.692006 0.088496 0.088296
17.702873 0.088834 0.088303
17.713739 0.088342 0.088310
17.724606 0.085666 0.088317
17.735472 0.087573 0.088324
17.746339 0.088957 0.088331
17.757205 0.089050 0.088338
17.768071 0.085666 0.088345
17.778938 0.087604 0.088352
17.789804 0.087727 0.088360
17.800671 0.085635 0.088367
17.811537 0.087204 0.088374
17.822404 0.086927 0.088382
17.833270 0.089480 0.088389
17.844136 0.085820 0.088396
17.855003 0.086435 0.088404
17.865869 0.088557 0.088411
17.876736 0.084774 0.088419
17.887602 0.088773 0.088426
17.898469 0.086220 0.088434
17.909335 0.084374 0.088442
17.920202 0.088496 0.088449
17.931068 0.086958 0.088457
17.941934 0.084928 0.088464
17.952801 0.089111 0.088472
17.963667 0.085020 0.088480
17.974534 0.085358 0.088488
17.985400 0.085543 0.088496
17.996267 0.088004 0.088503
18.007133 0.084958 0.088511
18.018000 0.085543 0.088519
18.028866 0.087727 0.088527
18.039732 0.089111 0.088535
18.050599 0.087173 0.088543
18.061465 0.086804 0.088551
18.072332 0.086312 0.088559
18.083198 0.082805 0.088567
18.094065 0.088342 0.088575
18.104931 0.087911 0.088583
18.115797 0.089050 0.088591
18.126664 0.090372 0.088599
18.137530 0.083605 0.088608
18.148397 0.088465 0.088616
18.159263 0.086435 0.088624
18.170130 0.087635 0.088632
18.180996 0.086250 0.088641
18.191863 0.087727 0.088649
18.202729 0.088065 0.088657
18.213595 0.086620 0.088665
18.224462 0.088004 0.088674
18.235328 0.088188 0.088682
18.246195 0.086250 0.088691
18.257061 0.085266 0.088699
18.267928 0.091418 0.088707
18.278794 0.087419 0.088716
18.289661 0.088034 0.088724
18.300527 0.088342 0.088733
18.311393 0.088342 0.088741
18.322260 0.088834 0.088750
18.333126 0.091203 0.088758
18.343993 0.088680 0.088767
18.354859 0.088188 0.088776
18.365726 0.088157 0.088784
18.376592 0.087481 0.088793
18.387458 0.088588 0.088802
18.398325 0.088250 0.088810
18.409191 0.090095 0.088819
18.420058 0.088957 0.088828
18.430924 0.086866 0.088836
18.441791 0.084774 0.088845
18.452657 0.088988 0.088854
18.463524 0.089757 0.088863
18.474390 0.086804 0.088872
18.485256 0.087758 0.088880
18.496123 0.088342 0.088889
18.506989 0.088188 0.088898
18.517856 0.086958 0.088907
18.528722 0.089819 0.088916
18.539589 0.089788 0.088925
18.550455 0.088250 0.088934
18.561321 0.090434 0.088943
18.572188 0.084313 0.088952
18.583054 0.088157 0.088961
18.593921 0.088711 0.088970
18.604787 0.088803 0.088979
18.615654 0.085266 0.088988
18.626520 0.089726 0.088997
18.637387 0.090218 0.089006
18.648253 0.087358 0.089015
18.659119 0.087481 0.089024
18.669986 0.091572 0.089033
18.680852 0.089788 0.089042
18.691719 0.091449 0.089051
18.702585 0.086558 0.089061
18.713452 0.087050 0.089070
18.724318 0.091141 0.089079
18.735185 0.090834 0.089088
18.746051 0.087296 0.089097
18.756917 0.089880 0.089107
18.767784 0.088557 0.089116
18.778650 0.088496 0.089125
18.789517 0.090772 0.089134
18.800383 0.087696 0.089144
18.811250 0.089757 0.089153
18.822116 0.089788 0.089162
18.832982 0.087542 0.089172
18.843849 0.089942 0.089181
18.854715 0.086035 0.089190
18.865582 0.090526 0.089200
18.876448 0.087142 0.089209
18.887315 0.087881 0.089219
18.898181 0.091357 0.089228
18.909048 0.090588 0.089238
18.919914 0.089019 0.089247
18.930780 0.085943 0.089257
18.941647 0.089880 0.089266
18.952513 0.089849 0.089276
18.963380 0.089203 0.089285
18.974246 0.090095 0.089295
18.985113 0.087911 0.089304
18.995979 0.089757 0.089314
19.006846 0.090834 0.089323
19.017712 0.086066 0.089333
19.028578 0.091726 0.089342
19.039445 0.088896 0.089352
19.050311 0.091449 0.089362
19.061178 0.087173 0.089371
19.072044 0.086927 0.089381
19.082911 0.090526 0.089391
19.093777 0.091018 0.089400
19.104644 0.087358 0.089410
19.115510 0.086927 0.089420
19.126376 0.087481 0.089429
19.137243 0.089111 0.089439
19.148109 0.089357 0.089449
19.158976 0.087388 0.089459
19.169842 0.089142 0.089468
19.180709 0.087265 0.089478
19.191575 0.087419 0.089488
19.202441 0.087327 0.089498
19.213308 0.087019 0.089507
19.224174 0.085389 0.089517
19.235041 0.086804 0.089527
19.245907 0.087388 0.089537
19.256774 0.090895 0.089547
19.267640 0.088004 0.089557
19.278507 0.087850 0.089567
19.289373 0.087327 0.089576
19.300239 0.089234 0.089586
19.311106 0.087881 0.089596
19.321972 0.092249 0.089606
19.332839 0.089542 0.089616
19.343705 0.084958 0.089626
19.354572 0.088926 0.089636
19.365438 0.088004 0.089646
19.376304 0.089388 0.089656
19.387171 0.086927 0.089666
19.398037 0.091049 0.089676
19.408904 0.091910 0.089686
19.419770 0.089019 0.089696
19.430637 0.088896 0.089706
19.441503 0.089788 0.089716
19.452370 0.086804 0.089726
19.463236 0.088803 0.089736
19.474102 0.089972 0.089746
19.484969 0.090065 0.089756
19.495835 0.087112 0.089767
19.506702 0.087388 0.089777
19.517568 0.088281 0.089787
19.528435 0.089234 0.089797
19.539301 0.086866 0.089807
19.550168 0.089080 0.089817
19.561034 0.091141 0.089827
19.571900 0.089849 0.089838
19.582767 0.092249 0.089848
19.593633 0.090311 0.089858
19.604500 0.088896 0.089868
19.615366 0.089942 0.089878
19.626233 0.092525 0.089889
19.637099 0.089480 0.089899
19.647965 0.087296 0.089909
19.658832 0.088434 0.089919
19.669698 0.089603 0.089930
19.680565 0.088434 0.089940
19.691431 0.090218 0.089950
19.702298 0.090218 0.089961
19.713164 0.089695 0.089971
19.724031 0.088034 0.089981
19.734897 0.088711 0.089992
19.745763 0.088865 0.090002
19.756630 0.089296 0.090012
19.767496 0.089880 0.090023
19.778363 0.091387 0.090033
19.789229 0.090434 0.090043
19.800096 0.091172 0.090054
19.810962 0.090126 0.090064
19.821829 0.090372 0.090075
19.832695 0.086773 0.090085
19.843561 0.089849 0.090095
19.854428 0.087635 0.090106
19.865294 0.087881 0.090116
19.876161 0.092033 0.090127
19.887027 0.087881 0.090137
19.897894 0.088865 0.090148
19.908760 0.090065 0.090158
19.919626 0.090280 0.090169
19.930493 0.091603 0.090179
19.941359 0.089972 0.090190
19.952226 0.089357 0.090200
19.963092 0.087881 0.090211
19.973959 0.088281 0.090221
19.984825 0.091264 0.090232
19.995692 0.093356 0.090242
20.006558 0.089019 0.090253
20.017424 0.093079 0.090264
20.028291 0.088773 0.090274
20.039157 0.091203 0.090285
20.050024 0.090434 0.090295
20.060890 0.088188 0.090306
20.071757 0.087604 0.090317
20.082623 0.088742 0.090327
20.093490 0.089296 0.090338
20.104356 0.089849 0.090349
