# 2Theta  Intensity_Obs  Intensity_Fit  Residual_ObsMinusFit
10.710000 0.026152 0.019021 0.007131
10.720000 0.016486 0.015139 0.001347
10.730000 0.009010 0.012677 -0.003667
10.740000 0.016325 0.010996 0.005330
10.750000 0.016253 0.009752 0.006502
10.760000 0.000000 0.008767 -0.008767
10.770000 0.014795 0.007950 0.006845
10.780000 0.017764 0.007254 0.010510
10.790000 0.005943 0.006651 -0.000707
10.800000 0.011962 0.006122 0.005840
10.810000 0.003192 0.005656 -0.002464
10.820000 0.017485 0.005242 0.012243
10.830000 0.003494 0.004874 -0.001381
10.840000 0.009518 0.004545 0.004973
10.850000 0.005543 0.004249 0.001294
10.860000 0.006346 0.003983 0.002363
10.870000 0.015434 0.003741 0.011692
10.880000 0.006226 0.003523 0.002704
10.890000 0.015753 0.003324 0.012429
10.900000 0.013078 0.003142 0.009936
10.910000 0.019124 0.002976 0.016148
10.920000 0.000000 0.002824 -0.002824
10.930000 0.011183 0.002684 0.008499
10.940000 0.002854 0.002555 0.000299
10.950000 0.000000 0.002436 -0.002436
10.960000 0.003192 0.002326 0.000867
10.970000 0.006198 0.002224 0.003974
10.980000 0.000000 0.002129 -0.002129
10.990000 0.000000 0.002041 -0.002041
11.000000 0.018250 0.001959 0.016291
11.010000 0.000363 0.001882 -0.001519
11.020000 0.000000 0.001811 -0.001811
11.030000 0.000000 0.001744 -0.001744
11.040000 0.001982 0.001681 0.000301
11.050000 0.010656 0.001622 0.009033
11.060000 0.000000 0.001567 -0.001567
11.070000 0.004925 0.001516 0.003410
11.080000 0.000000 0.001467 -0.001467
11.090000 0.006165 0.001421 0.004744
11.100000 0.001341 0.001378 -0.000037
11.110000 0.009151 0.001337 0.007814
11.120000 0.006941 0.001299 0.005643
11.130000 0.008658 0.001262 0.007395
11.140000 0.009498 0.001228 0.008270
11.150000 0.008604 0.001196 0.007408
11.160000 0.006835 0.001165 0.005669
11.170000 0.006378 0.001136 0.005242
11.180000 0.000693 0.001109 -0.000416
11.190000 0.000000 0.001083 -0.001083
11.200000 0.000000 0.001059 -0.001059
11.210000 0.008904 0.001036 0.007868
11.220000 0.000000 0.001014 -0.001014
11.230000 0.000000 0.000994 -0.000994
11.240000 0.004928 0.000974 0.003954
11.250000 0.015362 0.000956 0.014406
11.260000 0.007508 0.000939 0.006569
11.270000 0.005319 0.000923 0.004396
11.280000 0.004432 0.000908 0.003525
11.290000 0.002245 0.000894 0.001351
11.300000 0.013985 0.000881 0.013105
11.310000 0.015282 0.000868 0.014413
11.320000 0.000000 0.000857 -0.000857
11.330000 0.004813 0.000847 0.003966
11.340000 0.008721 0.000837 0.007883
11.350000 0.011761 0.000829 0.010932
11.360000 0.001304 0.000821 0.000483
11.370000 0.003475 0.000815 0.002661
11.380000 0.000000 0.000809 -0.000809
11.390000 0.000000 0.000804 -0.000804
11.400000 0.001282 0.000800 0.000481
11.410000 0.000000 0.000798 -0.000798
11.420000 0.003452 0.000796 0.002656
11.430000 0.003015 0.000796 0.002219
11.440000 0.013025 0.000796 0.012229
11.450000 0.012154 0.000798 0.011356
11.460000 0.000000 0.000801 -0.000801
11.470000 0.000000 0.000806 -0.000806
11.480000 0.000000 0.000813 -0.000813
11.490000 0.002143 0.000821 0.001322
11.500000 0.000838 0.000831 0.000007
11.510000 0.004324 0.000843 0.003481
11.520000 0.017387 0.000857 0.016530
11.530000 0.007378 0.000874 0.006503
11.540000 0.003899 0.000894 0.003005
11.550000 0.008693 0.000918 0.007775
11.560000 0.008262 0.000945 0.007317
11.570000 0.007833 0.000977 0.006856
11.580000 0.018287 0.001013 0.017274
11.590000 0.014811 0.001056 0.013755
11.600000 0.001758 0.001106 0.000652
11.610000 0.002636 0.001164 0.001472
11.620000 0.009175 0.001233 0.007941
11.630000 0.004829 0.001317 0.003513
11.640000 0.007451 0.001421 0.006030
11.650000 0.003542 0.001560 0.001982
11.660000 0.010953 0.001760 0.009193
11.670000 0.007915 0.002072 0.005844
11.680000 0.017504 0.002589 0.014915
11.690000 0.025786 0.003471 0.022315
11.700000 0.015784 0.004969 0.010815
11.710000 0.022326 0.007438 0.014888
11.720000 0.034528 0.011325 0.023203
11.730000 0.044554 0.017110 0.027443
11.740000 0.042390 0.025186 0.017204
11.750000 0.051110 0.035692 0.015418
11.760000 0.070279 0.048339 0.021940
11.770000 0.084224 0.062279 0.021946
11.780000 0.089898 0.076090 0.013807
11.790000 0.105150 0.087906 0.017244
11.800000 0.096457 0.095737 0.000720
11.810000 0.095166 0.098029 -0.002863
11.820000 0.090827 0.094282 -0.003455
11.830000 0.075170 0.085294 -0.010124
11.840000 0.078233 0.072789 0.005444
11.850000 0.062141 0.058774 0.003367
11.860000 0.038648 0.045028 -0.006380
11.870000 0.033005 0.032839 0.000166
11.880000 0.024750 0.022912 0.001837
11.890000 0.022154 0.015417 0.006737
11.900000 0.007369 0.010134 -0.002765
11.910000 0.007386 0.006635 0.000751
11.920000 0.003050 0.004438 -0.001388
11.930000 0.000000 0.003115 -0.003115
11.940000 0.000038 0.002336 -0.002298
11.950000 0.000000 0.001874 -0.001874
11.960000 0.000000 0.001590 -0.001590
11.970000 0.010976 0.001401 0.009574
11.980000 0.004899 0.001265 0.003634
11.990000 0.013189 0.001158 0.012031
12.000000 0.000147 0.001071 -0.000924
12.010000 0.000000 0.000996 -0.000996
12.020000 0.000000 0.000932 -0.000932
12.030000 0.003686 0.000875 0.002810
12.040000 0.004140 0.000826 0.003314
12.050000 0.004159 0.000781 0.003377
12.060000 0.009837 0.000742 0.009096
12.070000 0.002455 0.000706 0.001749
12.080000 0.000000 0.000675 -0.000675
12.090000 0.007718 0.000646 0.007072
12.100000 0.002948 0.000620 0.002328
12.110000 0.000000 0.000596 -0.000596
12.120000 0.009081 0.000574 0.008507
12.130000 0.000000 0.000554 -0.000554
12.140000 0.000000 0.000536 -0.000536
12.150000 0.000000 0.000519 -0.000519
12.160000 0.000000 0.000504 -0.000504
12.170000 0.005690 0.000490 0.005201
12.180000 0.003966 0.000476 0.003490
12.190000 0.000000 0.000464 -0.000464
12.200000 0.000000 0.000452 -0.000452
12.210000 0.000000 0.000442 -0.000442
12.220000 0.001855 0.000431 0.001423
12.230000 0.012754 0.000422 0.012332
12.240000 0.000000 0.000413 -0.000413
12.250000 0.000000 0.000405 -0.000405
12.260000 0.011492 0.000397 0.011095
12.270000 0.000000 0.000390 -0.000390
12.280000 0.009344 0.000383 0.008961
12.290000 0.000000 0.000376 -0.000376
12.300000 0.000000 0.000370 -0.000370
12.310000 0.000000 0.000364 -0.000364
12.320000 0.000000 0.000359 -0.000359
12.330000 0.000000 0.000353 -0.000353
12.340000 0.018566 0.000348 0.018218
12.350000 0.009437 0.000344 0.009093
12.360000 0.006837 0.000339 0.006498
12.370000 0.001625 0.000335 0.001290
12.380000 0.012956 0.000331 0.012625
12.390000 0.015579 0.000327 0.015252
12.400000 0.010801 0.000323 0.010478
12.410000 0.006894 0.000320 0.006574
12.420000 0.007774 0.000316 0.007458
12.430000 0.008654 0.000313 0.008341
12.440000 0.000827 0.000310 0.000517
12.450000 0.000000 0.000307 -0.000307
12.460000 0.001713 0.000304 0.001408
12.470000 0.000000 0.000302 -0.000302
12.480000 0.000000 0.000299 -0.000299
12.490000 0.001730 0.000297 0.001434
12.500000 0.002606 0.000294 0.002312
12.510000 0.000000 0.000292 -0.000292
12.520000 0.007402 0.000290 0.007112
12.530000 0.005664 0.000288 0.005376
12.540000 0.002184 0.000286 0.001898
12.550000 0.000000 0.000284 -0.000284
12.560000 0.000000 0.000282 -0.000282
12.570000 0.007850 0.000280 0.007570
12.580000 0.003934 0.000279 0.003655
12.590000 0.000000 0.000277 -0.000277
12.600000 0.007856 0.000276 0.007580
12.610000 0.005681 0.000274 0.005407
12.620000 0.010907 0.000273 0.010634
12.630000 0.007426 0.000272 0.007155
12.640000 0.001333 0.000271 0.001063
12.650000 0.003076 0.000269 0.002807
12.660000 0.006561 0.000268 0.006293
12.670000 0.009175 0.000267 0.008908
12.680000 0.006129 0.000266 0.005863
12.690000 0.000000 0.000265 -0.000265
12.700000 0.009180 0.000265 0.008916
12.710000 0.000000 0.000264 -0.000264
12.720000 0.007443 0.000263 0.007180
12.730000 0.000000 0.000262 -0.000262
12.740000 0.000000 0.000262 -0.000262
12.750000 0.000000 0.000261 -0.000261
12.760000 0.000000 0.000261 -0.000261
12.770000 0.017030 0.000260 0.016770
12.780000 0.003536 0.000260 0.003277
12.790000 0.014423 0.000259 0.014163
12.800000 0.003105 0.000259 0.002846
12.810000 0.000000 0.000258 -0.000258
12.820000 0.012252 0.000258 0.011994
12.830000 0.001371 0.000258 0.001113
12.840000 0.006597 0.000258 0.006339
12.850000 0.000000 0.000258 -0.000258
12.860000 0.009649 0.000258 0.009392
12.870000 0.001380 0.000258 0.001123
12.880000 0.002253 0.000258 0.001996
12.890000 0.001385 0.000258 0.001128
12.900000 0.000952 0.000258 0.000695
12.910000 0.006179 0.000258 0.005921
12.920000 0.010535 0.000258 0.010277
12.930000 0.000525 0.000258 0.000267
12.940000 0.004446 0.000259 0.004187
12.950000 0.013156 0.000259 0.012897
12.960000 0.007935 0.000259 0.007675
12.970000 0.000000 0.000260 -0.000260
12.980000 0.004458 0.000260 0.004198
12.990000 0.004461 0.000260 0.004201
13.000000 0.012300 0.000261 0.012039
13.010000 0.004903 0.000262 0.004641
13.020000 0.000000 0.000262 -0.000262
13.030000 0.000000 0.000263 -0.000263
13.040000 0.000000 0.000264 -0.000264
13.050000 0.002304 0.000264 0.002040
13.060000 0.003614 0.000265 0.003349
13.070000 0.000570 0.000266 0.000304
13.080000 0.003621 0.000267 0.003354
13.090000 0.005802 0.000268 0.005534
13.100000 0.011465 0.000269 0.011196
13.110000 0.000000 0.000270 -0.000270
13.120000 0.002331 0.000271 0.002060
13.130000 0.005818 0.000272 0.005545
13.140000 0.007563 0.000274 0.007290
13.150000 0.015839 0.000275 0.015564
13.160000 0.000000 0.000276 -0.000276
13.170000 0.001917 0.000278 0.001639
13.180000 0.000000 0.000279 -0.000279
13.190000 0.003667 0.000281 0.003386
13.200000 0.000188 0.000282 -0.000094
13.210000 0.013689 0.000284 0.013405
13.220000 0.004551 0.000286 0.004265
13.230000 0.010215 0.000287 0.009928
13.240000 0.001948 0.000289 0.001659
13.250000 0.001518 0.000291 0.001227
13.260000 0.011971 0.000293 0.011678
13.270000 0.004140 0.000295 0.003845
13.280000 0.006757 0.000297 0.006459
13.290000 0.009809 0.000300 0.009510
13.300000 0.004590 0.000302 0.004288
13.310000 0.002854 0.000304 0.002549
13.320000 0.007212 0.000307 0.006905
13.330000 0.003735 0.000310 0.003425
13.340000 0.000000 0.000312 -0.000312
13.350000 0.006793 0.000315 0.006478
13.360000 0.000000 0.000318 -0.000318
13.370000 0.005062 0.000321 0.004741
13.380000 0.008550 0.000324 0.008226
13.390000 0.000284 0.000327 -0.000043
13.400000 0.000000 0.000331 -0.000331
13.410000 0.009873 0.000334 0.009538
13.420000 0.008572 0.000338 0.008234
13.430000 0.011625 0.000341 0.011284
13.440000 0.000000 0.000345 -0.000345
13.450000 0.000752 0.000349 0.000403
13.460000 0.011206 0.000353 0.010852
13.470000 0.003810 0.000358 0.003452
13.480000 0.011652 0.000362 0.011289
13.490000 0.009480 0.000367 0.009113
13.500000 0.012532 0.000372 0.012160
13.510000 0.000000 0.000377 -0.000377
13.520000 0.013847 0.000382 0.013465
13.530000 0.009061 0.000387 0.008674
13.540000 0.004275 0.000393 0.003882
13.550000 0.002536 0.000399 0.002138
13.560000 0.012116 0.000405 0.011711
13.570000 0.011246 0.000411 0.010835
13.580000 0.000363 0.000418 -0.000055
13.590000 0.000000 0.000425 -0.000425
13.600000 0.001668 0.000432 0.001236
13.610000 0.004278 0.000440 0.003839
13.620000 0.000793 0.000447 0.000346
13.630000 0.006014 0.000456 0.005559
13.640000 0.000000 0.000464 -0.000464
13.650000 0.000000 0.000473 -0.000473
13.660000 0.000000 0.000483 -0.000483
13.670000 0.003812 0.000493 0.003319
13.680000 0.004672 0.000504 0.004168
13.690000 0.007270 0.000515 0.006756
13.700000 0.000000 0.000527 -0.000527
13.710000 0.000000 0.000540 -0.000540
13.720000 0.000679 0.000553 0.000126
13.730000 0.000000 0.000569 -0.000569
13.740000 0.006713 0.000586 0.006127
13.750000 0.001017 0.000607 0.000410
13.760000 0.000000 0.000634 -0.000634
13.770000 0.000000 0.000671 -0.000671
13.780000 0.000000 0.000725 -0.000725
13.790000 0.004748 0.000807 0.003942
13.800000 0.000000 0.000927 -0.000927
13.810000 0.003330 0.001101 0.002230
13.820000 0.002836 0.001338 0.001498
13.830000 0.004081 0.001644 0.002437
13.840000 0.003584 0.002012 0.001572
13.850000 0.000000 0.002420 -0.002420
13.860000 0.003893 0.002828 0.001066
13.870000 0.006006 0.003186 0.002821
13.880000 0.001154 0.003438 -0.002284
13.890000 0.009361 0.003539 0.005822
13.900000 0.000000 0.003473 -0.003473
13.910000 0.004008 0.003260 0.000748
13.920000 0.000000 0.002946 -0.002946
13.930000 0.003009 0.002588 0.000421
13.940000 0.000000 0.002236 -0.002236
13.950000 0.000000 0.001928 -0.001928
13.960000 0.000000 0.001684 -0.001684
13.970000 0.014071 0.001511 0.012561
13.980000 0.007913 0.001402 0.006510
13.990000 0.005671 0.001348 0.004324
14.000000 0.004302 0.001334 0.002968
14.010000 0.000000 0.001349 -0.001349
14.020000 0.002435 0.001384 0.001051
14.030000 0.007158 0.001432 0.005726
14.040000 0.000000 0.001491 -0.001491
14.050000 0.005290 0.001558 0.003733
14.060000 0.000000 0.001632 -0.001632
14.070000 0.011695 0.001715 0.009980
14.080000 0.000000 0.001805 -0.001805
14.090000 0.000000 0.001904 -0.001904
14.100000 0.026312 0.002013 0.024299
14.110000 0.006657 0.002133 0.004523
14.120000 0.005727 0.002266 0.003461
14.130000 0.000000 0.002413 -0.002413
14.140000 0.016488 0.002576 0.013912
14.150000 0.010329 0.002757 0.007571
14.160000 0.008530 0.002960 0.005569
14.170000 0.014996 0.003188 0.011809
14.180000 0.013633 0.003444 0.010189
14.190000 0.023147 0.003734 0.019414
14.200000 0.028315 0.004064 0.024252
14.210000 0.022593 0.004442 0.018151
14.220000 0.030374 0.004882 0.025492
14.230000 0.033359 0.005402 0.027956
14.240000 0.027644 0.006041 0.021604
14.250000 0.052833 0.006868 0.045964
14.260000 0.044072 0.008027 0.036044
14.270000 0.066213 0.009791 0.056422
14.280000 0.057453 0.012660 0.044793
14.290000 0.094397 0.017497 0.076900
14.300000 0.100875 0.025664 0.075211
14.310000 0.120405 0.039125 0.081280
14.320000 0.139074 0.060406 0.078667
14.330000 0.169924 0.092311 0.077613
14.340000 0.199477 0.137307 0.062170
14.350000 0.255143 0.196620 0.058523
14.360000 0.318655 0.269207 0.049447
14.370000 0.384770 0.350925 0.033845
14.380000 0.407359 0.434235 -0.026876
14.390000 0.501772 0.508742 -0.006969
14.400000 0.558320 0.562832 -0.004511
14.410000 0.563923 0.586573 -0.022650
14.420000 0.584337 0.575162 0.009175
14.430000 0.530732 0.530937 -0.000205
14.440000 0.430990 0.462373 -0.031383
14.450000 0.352571 0.380882 -0.028311
14.460000 0.281563 0.297551 -0.015989
14.470000 0.193566 0.221053 -0.027487
14.480000 0.132137 0.156744 -0.024607
14.490000 0.087677 0.106697 -0.019021
14.500000 0.074573 0.070379 0.004194
14.510000 0.027936 0.045644 -0.017708
14.520000 0.028764 0.029721 -0.000956
14.530000 0.003896 0.019935 -0.016038
14.540000 0.011256 0.014106 -0.002850
14.550000 0.015122 0.010663 0.004459
14.560000 0.008115 0.008583 -0.000468
14.570000 0.018512 0.007252 0.011260
14.580000 0.011942 0.006330 0.005612
14.590000 0.001443 0.005637 -0.004194
14.600000 0.000533 0.005081 -0.004548
14.610000 0.000000 0.004617 -0.004617
14.620000 0.004363 0.004220 0.000143
14.630000 0.000000 0.003875 -0.003875
14.640000 0.001230 0.003573 -0.002343
14.650000 0.004665 0.003307 0.001358
14.660000 0.000000 0.003071 -0.003071
14.670000 0.008934 0.002860 0.006074
14.680000 0.001062 0.002673 -0.001611
14.690000 0.002757 0.002504 0.000253
14.700000 0.010558 0.002353 0.008206
14.710000 0.007466 0.002216 0.005250
14.720000 0.006561 0.002092 0.004469
14.730000 0.008258 0.001979 0.006278
14.740000 0.000000 0.001877 -0.001877
14.750000 0.006004 0.001783 0.004221
14.760000 0.007712 0.001697 0.006015
14.770000 0.000000 0.001619 -0.001619
14.780000 0.013297 0.001547 0.011750
14.790000 0.002806 0.001480 0.001326
14.800000 0.004081 0.001419 0.002662
14.810000 0.002734 0.001362 0.001372
14.820000 0.004880 0.001310 0.003570
14.830000 0.000921 0.001261 -0.000340
14.840000 0.007856 0.001216 0.006641
14.850000 0.009994 0.001174 0.008820
14.860000 0.000000 0.001135 -0.001135
14.870000 0.004702 0.001099 0.003603
14.880000 0.000000 0.001065 -0.001065
14.890000 0.005941 0.001034 0.004907
14.900000 0.006347 0.001004 0.005343
14.910000 0.006746 0.000977 0.005769
14.920000 0.004976 0.000951 0.004025
14.930000 0.000000 0.000927 -0.000927
14.940000 0.011008 0.000905 0.010103
14.950000 0.000000 0.000884 -0.000884
14.960000 0.002238 0.000864 0.001374
14.970000 0.003074 0.000845 0.002229
14.980000 0.005224 0.000828 0.004396
14.990000 0.000000 0.000812 -0.000812
15.000000 0.000000 0.000797 -0.000797
15.010000 0.012097 0.000783 0.011314
15.020000 0.004234 0.000770 0.003464
15.030000 0.000000 0.000758 -0.000758
15.040000 0.000000 0.000747 -0.000747
15.050000 0.006322 0.000736 0.005586
15.060000 0.000000 0.000726 -0.000726
15.070000 0.000000 0.000717 -0.000717
15.080000 0.000000 0.000709 -0.000709
15.090000 0.000115 0.000701 -0.000586
15.100000 0.013150 0.000694 0.012456
15.110000 0.012250 0.000688 0.011563
15.120000 0.000000 0.000682 -0.000682
15.130000 0.000000 0.000676 -0.000676
15.140000 0.000852 0.000672 0.000181
15.150000 0.000000 0.000668 -0.000668
15.160000 0.006894 0.000664 0.006230
15.170000 0.010784 0.000661 0.010124
15.180000 0.002488 0.000658 0.001830
15.190000 0.005508 0.000656 0.004852
15.200000 0.002001 0.000655 0.001346
15.210000 0.008069 0.000654 0.007415
15.220000 0.000000 0.000653 -0.000653
15.230000 0.002359 0.000653 0.001706
15.240000 0.007123 0.000653 0.006470
15.250000 0.013192 0.000654 0.012537
15.260000 0.002719 0.000656 0.002063
15.270000 0.007482 0.000658 0.006824
15.280000 0.000056 0.000660 -0.000604
15.290000 0.000000 0.000663 -0.000663
15.300000 0.004360 0.000666 0.003693
15.310000 0.000000 0.000670 -0.000670
15.320000 0.000000 0.000675 -0.000675
15.330000 0.008638 0.000680 0.007957
15.340000 0.004259 0.000686 0.003573
15.350000 0.003362 0.000692 0.002670
15.360000 0.001158 0.000699 0.000459
15.370000 0.002872 0.000707 0.002166
15.380000 0.004585 0.000715 0.003870
15.390000 0.000000 0.000724 -0.000724
15.400000 0.011925 0.000733 0.011191
15.410000 0.000000 0.000744 -0.000744
15.420000 0.000000 0.000755 -0.000755
15.430000 0.000000 0.000767 -0.000767
15.440000 0.000000 0.000780 -0.000780
15.450000 0.001724 0.000794 0.000930
15.460000 0.000000 0.000809 -0.000809
15.470000 0.000000 0.000825 -0.000825
15.480000 0.000000 0.000843 -0.000843
15.490000 0.000000 0.000861 -0.000861
15.500000 0.000000 0.000881 -0.000881
15.510000 0.000000 0.000902 -0.000902
15.520000 0.008342 0.000925 0.007417
15.530000 0.006981 0.000949 0.006032
15.540000 0.011715 0.000976 0.010739
15.550000 0.001210 0.001004 0.000206
15.560000 0.002025 0.001034 0.000991
15.570000 0.000000 0.001067 -0.001067
15.580000 0.001912 0.001102 0.000810
15.590000 0.000000 0.001139 -0.001139
15.600000 0.000000 0.001180 -0.001180
15.610000 0.003048 0.001224 0.001824
15.620000 0.000000 0.001272 -0.001272
15.630000 0.008595 0.001323 0.007272
15.640000 0.003750 0.001379 0.002371
15.650000 0.000000 0.001440 -0.001440
15.660000 0.002767 0.001507 0.001261
15.670000 0.000000 0.001579 -0.001579
15.680000 0.000913 0.001659 -0.000746
15.690000 0.000000 0.001746 -0.001746
15.700000 0.000000 0.001842 -0.001842
15.710000 0.016419 0.001948 0.014470
15.720000 0.015493 0.002066 0.013428
15.730000 0.006295 0.002196 0.004099
15.740000 0.012335 0.002341 0.009994
15.750000 0.008797 0.002504 0.006293
15.760000 0.004825 0.002687 0.002139
15.770000 0.005204 0.002893 0.002312
15.780000 0.015600 0.003127 0.012473
15.790000 0.012932 0.003394 0.009538
15.800000 0.010267 0.003701 0.006566
15.810000 0.015435 0.004061 0.011374
15.820000 0.015383 0.004493 0.010890
15.830000 0.031000 0.005034 0.025966
15.840000 0.027901 0.005758 0.022143
15.850000 0.037859 0.006814 0.031045
15.860000 0.046515 0.008479 0.038036
15.870000 0.056038 0.011256 0.044781
15.880000 0.063388 0.015980 0.047408
15.890000 0.055932 0.023924 0.032008
15.900000 0.071991 0.036834 0.035156
15.910000 0.109376 0.056816 0.052561
15.920000 0.129354 0.085983 0.043370
15.930000 0.148019 0.125848 0.022171
15.940000 0.188023 0.176530 0.011493
15.950000 0.246742 0.235997 0.010745
15.960000 0.269768 0.299615 -0.029848
15.970000 0.355914 0.360253 -0.004339
15.980000 0.405932 0.409107 -0.003175
15.990000 0.438531 0.437478 0.001052
16.000000 0.423682 0.439522 -0.015840
16.010000 0.395331 0.414780 -0.019449
16.020000 0.356539 0.368418 -0.011879
16.030000 0.314258 0.308919 0.005339
16.040000 0.240202 0.245222 -0.005020
16.050000 0.159175 0.184781 -0.025606
16.060000 0.110806 0.132622 -0.021816
16.070000 0.081586 0.091143 -0.009557
16.080000 0.051502 0.060495 -0.008993
16.090000 0.032296 0.039317 -0.007021
16.100000 0.024852 0.025535 -0.000683
16.110000 0.014353 0.017010 -0.002657
16.120000 0.019099 0.011931 0.007168
16.130000 0.018614 0.008953 0.009661
16.140000 0.012477 0.007184 0.005292
16.150000 0.008945 0.006082 0.002863
16.160000 0.014127 0.005341 0.008786
16.170000 0.008855 0.004801 0.004054
16.180000 0.000000 0.004379 -0.004379
16.190000 0.001365 0.004035 -0.002670
16.200000 0.009595 0.003747 0.005848
16.210000 0.005195 0.003505 0.001690
16.220000 0.000000 0.003300 -0.003300
16.230000 0.006850 0.003127 0.003723
16.240000 0.017694 0.002984 0.014710
16.250000 0.009376 0.002869 0.006508
16.260000 0.012819 0.002781 0.010038
16.270000 0.009292 0.002727 0.006565
16.280000 0.004028 0.002716 0.001312
16.290000 0.002242 0.002773 -0.000531
16.300000 0.006122 0.002942 0.003180
16.310000 0.008255 0.003299 0.004956
16.320000 0.000000 0.003963 -0.003963
16.330000 0.009044 0.005100 0.003944
16.340000 0.005959 0.006920 -0.000961
16.350000 0.011576 0.009646 0.001930
16.360000 0.015020 0.013461 0.001559
16.370000 0.027169 0.018436 0.008733
16.380000 0.024083 0.024447 -0.000364
16.390000 0.029703 0.031119 -0.001416
16.400000 0.019653 0.037809 -0.018157
16.410000 0.037026 0.043667 -0.006641
16.420000 0.037424 0.047774 -0.010350
16.430000 0.046092 0.049402 -0.003311
16.440000 0.055632 0.048263 0.007369
16.450000 0.046887 0.044600 0.002287
16.460000 0.033790 0.039070 -0.005280
16.470000 0.028092 0.032530 -0.004439
16.480000 0.035892 0.025828 0.010063
16.490000 0.012345 0.019641 -0.007296
16.500000 0.014920 0.014393 0.000527
16.510000 0.026638 0.010259 0.016378
16.520000 0.014412 0.007213 0.007199
16.530000 0.008715 0.005099 0.003617
16.540000 0.010857 0.003709 0.007148
16.550000 0.008208 0.002836 0.005372
16.560000 0.000000 0.002306 -0.002306
16.570000 0.002041 0.001989 0.000052
16.580000 0.013324 0.001798 0.011526
16.590000 0.003711 0.001680 0.002031
16.600000 0.005852 0.001602 0.004251
16.610000 0.002333 0.001547 0.000786
16.620000 0.000000 0.001507 -0.001507
16.630000 0.000521 0.001477 -0.000955
16.640000 0.009193 0.001454 0.007739
16.650000 0.000000 0.001437 -0.001437
16.660000 0.000000 0.001426 -0.001426
16.670000 0.000000 0.001419 -0.001419
16.680000 0.005568 0.001417 0.004151
16.690000 0.000000 0.001419 -0.001419
16.700000 0.000000 0.001424 -0.001424
16.710000 0.003282 0.001434 0.001849
16.720000 0.000000 0.001447 -0.001447
16.730000 0.002334 0.001463 0.000871
16.740000 0.001423 0.001483 -0.000061
16.750000 0.003121 0.001507 0.001614
16.760000 0.000000 0.001535 -0.001535
16.770000 0.000000 0.001566 -0.001566
16.780000 0.002106 0.001602 0.000504
16.790000 0.000000 0.001641 -0.001641
16.800000 0.000000 0.001686 -0.001686
16.810000 0.000000 0.001735 -0.001735
16.820000 0.004911 0.001789 0.003122
16.830000 0.006147 0.001849 0.004297
